id,page,bbox,text_length,text,aurora,OSDG,combined,sentiment
669,page 17 of ../pdf/orsted.pdf,"(117.65798950195312, 663.277099609375, 528.1007080078125, 690.80810546875)",23,Coal consumption (million tonnes) Strong commitment to engage in the development of  green hydrogen technologies and to deploy energy storage  solutions where meaningful. ,,['SDG_7'],['SDG_7'],0.9081
689,page 18 of ../pdf/orsted.pdf,"(39.685001373291016, 127.73023223876953, 312.31396484375, 154.98126220703125)",23,"Sustainability  challenge Biomass sustainability: To ensure significant carbon savings  compared to coal, the biomass used for energy generation  must meet strict sustainability criteria. ",['SDG_9'],,['SDG_9'],0.7003
691,page 18 of ../pdf/orsted.pdf,"(331.65350341796875, 167.9029998779297, 528.203857421875, 310.4150085449219)",93,"In Denmark, the majority of homes are heated via  district heating, which is a piping system that brings  heated water to home heating systems. District  heating systems require energy to heat the water,  some of which is delivered by combined heat and  power plants (CHPs). Today, sustainable biomass is  needed to retire the fossil fuels traditionally used in  these CHPs and to keep the Danish heating system  running. As new technologies like large-scale heat  pumps develop and become cost-competitive, we  can gradually phase in these new technologies as  new sources of heat production. ","['SDG_9', 'SDG_12']",,"['SDG_12', 'SDG_9']",0.5574
692,page 18 of ../pdf/orsted.pdf,"(331.65350341796875, 323.9029846191406, 532.2510986328125, 406.4150085449219)",60,"Ørsted owns seven Danish CHPs. They all used to  run on coal and gas, but we have converted six of  seven CHPs to run on certified sustainable biomass  to deliver significant carbon reductions in a Danish  energy system centred around CHPs. The last of our  CHPs running on coal will be closed in 2023, marking  our complete retirement of coal.  ",['SDG_9'],,['SDG_9'],0.5927
693,page 18 of ../pdf/orsted.pdf,"(331.65350341796875, 419.9029846191406, 530.2518310546875, 598.4149780273438)",118,"However, some environmental NGOs question the  sustainability of our use of biomass. It is a complex  topic, and we understand and recognise some of  their general concerns. Among others, these NGOs  point out that only biomass derived from sustaina- ble forestry that is not in demand for long-lifetime  products should be used in CHPs. This is supported  by several scientific reports, including a recent study  from the University of Copenhagen. These reports  highlight that the right biomass will deliver signifi- cant carbon reductions in the short term. Yet, if that  biomass could have been used for construction or  furniture, which would store carbon and replace  carbon-intensive materials like steel or concrete, the  climate benefit would be significantly less.  ","['SDG_9', 'SDG_12', 'SDG_13', 'SDG_15']",,"['SDG_13', 'SDG_15', 'SDG_12', 'SDG_9']",0.8615
694,page 18 of ../pdf/orsted.pdf,"(331.65350341796875, 611.9030151367188, 533.8998413085938, 790.4149780273438)",117,"Therefore, the energy industry must have strict and  well-defined standards for the biomass they use to  ensure real carbon reductions. We strongly support  this, and, as such, only source biomass which is        100 % certified, made from forests with an ongoing  reforestation or from residues that are not in demand  from the building or furniture industry. Consequently,  we are very pleased that the Danish government  has now decided to implement sustainability criteria  that, by law, require companies importing or using  biomass for energy to clearly document its sustain- ability, type, carbon savings, and impact on biodi- versity. This sets a necessary common standard for  biomass for energy generation that is stricter than  the European Union’s current requirements. ","['SDG_9', 'SDG_15']",,"['SDG_15', 'SDG_9']",0.9599
695,page 18 of ../pdf/orsted.pdf,"(651.6849975585938, 127.73023223876953, 930.5150146484375, 181.9873046875)",53,"Societal challenge Impact on natural ecosystems and biodiversity: With the  accelerated deployment of offshore wind, we must find  solutions to build in balance with marine ecosystems. Healthy  seas are important for keeping global warming within 1.5 °C  and right now, due to a rapid decline in biodiversity, marine  health is under intense pressure. ","['SDG_13', 'SDG_14']",,"['SDG_13', 'SDG_14']",0.7717
696,page 18 of ../pdf/orsted.pdf,"(943.6549682617188, 127.73731231689453, 1133.02587890625, 181.994384765625)",48,"Creating shared value with local communities: Wind and  solar PV farms are large, complex infrastructure projects.  As we continue to grow, we will impact more local  communities. The green build-out must happen in balance  with the expectations of local communities and live up to  international human rights standards. ",,,,0.7184
697,page 18 of ../pdf/orsted.pdf,"(39.68896484375, 192.5224151611328, 319.07781982421875, 264.78350830078125)",65,"Our approach We only source sustainable biomass certified by independent,  third-party certification bodies, in line with the Danish  industry agreement on sustainable wooden biomass. Our  biomass is from sustainably managed production forests with  ongoing reforestation. The wood pellets and chips are made  from residues and low-grade wood in low demand, often from  sawmills and from sawdust, regular thinning of forests, or  diseased or crooked trees. ","['SDG_9', 'SDG_12']",['SDG_15'],"['SDG_15', 'SDG_12', 'SDG_9']",0.1531
698,page 18 of ../pdf/orsted.pdf,"(651.6849365234375, 192.53651428222656, 930.1166381835938, 246.7935791015625)",51,"Our approach We avoid and reduce impacts on ecosystems throughout the  development, construction, and operation of all our offshore  wind farms. We conduct detailed environmental assessments,  we engage in dialogue with relevant stakeholders, and  collaborate to identify best practice to mange the  biodiversity impacts of the future build-out of offshore wind. ",,,,0.6597
699,page 18 of ../pdf/orsted.pdf,"(943.6549682617188, 192.59259033203125, 1141.0684814453125, 246.8006591796875)",48,We want to develop our renewable energy projects so that  they create benefits for local communities and address  community concerns and expectations. Our projects must  be built in line with international human rights standards. We  continue to develop and refine tools to guide our approach  across our projects. ,,,,0.7479
700,page 18 of ../pdf/orsted.pdf,"(39.68896484375, 275.32562255859375, 316.9154052734375, 383.59478759765625)",94,"Our progress • This year, we have reached our target to procure 100 %  third party-certified sustainable biomass. We will maintain  this level going forward.  • We report annually on the biomass feedstock types we  use, countries of harvest, and the carbon emissions from  production and transport to ensure transparency in our  approach. The report is available online. • With the inauguration of our new sustainable biomass-fired  unit at Asnæs Power Station, we marked the completion of  our coal-to-biomass conversion programme, moving one  step closer in the decarbonisation of our CHP operations in  Denmark. ","['SDG_9', 'SDG_11', 'SDG_12']",,"['SDG_11', 'SDG_12', 'SDG_9']",0.7003
701,page 18 of ../pdf/orsted.pdf,"(651.6920166015625, 275.3468017578125, 930.2490844726562, 428.62603759765625)",139,"Our progress • We have established a cross-functional project to take  a stronger programmatic approach to our biodiversity  management.  We want to define specific biodiversity  objectives, track our progress, and report transparently. • We have committed to work with the Science Based  Targets Network to contribute to the development of  methods and guidance for science-based targets. • We are founding members of the Offshore Coalition for  Energy and Nature, a multi-stakeholder group working  to further the coexistence of offshore wind with marine  industries and healthy marine ecosystems. • In the US, we operate in areas where the endangered North  Atlantic right whale and the vulnerable fin whale are found.  Accordingly, we sail and operate in compliance with the US  Marine Mammal Protection Act, employ marine biologists  to support our environmental permitting teams, and invest  in marine mammal tracking software. ","['SDG_14', 'SDG_15']",,"['SDG_15', 'SDG_14']",0.9349
702,page 18 of ../pdf/orsted.pdf,"(943.6620483398438, 275.4310302734375, 1144.8480224609375, 428.6612548828125)",135,"• This year, we have engaged with local elected officials,  suppliers, educational institutions, NGOs, and commercial  fisheries. For example:  –   We have established the Pro-NJ Grantor Trust to bolster  economic opportunities and support small, women- owned and minority-owned businesses in New Jersey.  –   We joined forces with the network Onside and set up a  new partnership that will invest GBP 1 million in a Youth  Zone in the UK.  –   We have signed crew transfer vessels (CTV) contracts to  charter five ships and form a Taiwan-flagged CTV fleet, in  collaboration with local companies, for the construction  of the Greater Changhua 1 & 2a Offshore Wind Farm.  –   We allocated more than USD 420,000 in economic  and medical supply-relief donations to non-profit  organisations to support rural project host communities  in Texas, San Diego, and Nebraska, US. ","['SDG_4', 'SDG_8']",,"['SDG_4', 'SDG_8']",0.9382
703,page 18 of ../pdf/orsted.pdf,"(39.696044921875, 439.1892395019531, 928.1990356445312, 466.4402770996094)",41,"Actions to become future-fit Strengthen the tools used to ensure short carbon-payback  time of the wooden biomass we use. Actions to become future-fit Explore potential positive impacts of offshore wind farms,  and expand our biodiversity programme to cover all business  units. ",,,,0.8689
704,page 18 of ../pdf/orsted.pdf,"(943.6620483398438, 439.2452697753906, 1142.2723388671875, 484.4513244628906)",39,"Enhance shared benefits with local communities by  strengthening tools to identify stakeholders early and share  knowledge across projects. Full implementation of the UN  Guiding Principles on Business and Human Rights focusing on  processes for due diligence, remediation, and reporting. ",,,,0.8555
705,page 18 of ../pdf/orsted.pdf,"(39.696044921875, 494.97930908203125, 314.19317626953125, 531.2323608398438)",33,Our governance The EVP of our Markets & Bioenergy business unit is  accountable for our policy and programme. Implementation  lies with our Fuels & Logistics department with assistance of  the Bioenergy Sustainability department. ,['SDG_9'],,['SDG_9'],-0.4215
706,page 18 of ../pdf/orsted.pdf,"(651.6920166015625, 494.9863586425781, 919.92431640625, 531.2393798828125)",29,Our governance The heads of our four Offshore market regions are  accountable for our policy on biodiversity. Environmental  specialists support implementation through the lifetime of  our offshore wind farms. ,,,,0.4019
707,page 18 of ../pdf/orsted.pdf,"(943.6620483398438, 495.04241943359375, 1135.5601806640625, 531.2464599609375)",32,The heads of our four Offshore market regions and our  Onshore EVP are accountable for progress regarding  stakeholder and local community engagement. Public and  regulatory affairs in the respective markets are responsible. ,,,,0.872
708,page 18 of ../pdf/orsted.pdf,"(39.696044921875, 541.7744750976562, 293.9352111816406, 569.0255126953125)",26,Policy and link to  more information • Ørsted Sustainable biomass policy • ESG performance report: Section 2.2 • Status report for sustainable biomass (only in Danish) ,"['SDG_9', 'SDG_12']",,"['SDG_12', 'SDG_9']",0.0
709,page 18 of ../pdf/orsted.pdf,"(651.6990966796875, 541.7814331054688, 1095.8701171875, 560.310546875)",31,Policy and link to  more information • Ørsted Offshore wind biodiversity policy  • ESG performance report: Sections 2.14 and 2.15 • Ørsted Stakeholder engagement policy • Ørsted Local community engagement policy ,,,,0.7184
719,page 18 of ../pdf/orsted.pdf,"(39.71728515625, 655.1464233398438, 920.393310546875, 682.3974609375)",44,SDG contribution 15.2: We minimise our potential negative impacts on forests  and promote sustainable forest management. SDG contribution 14.2 and 15.5: We work to mitigate our impacts on marine  and coastal ecosystems and take action to halt the loss of  biodiversity and natural habitats. ,"['SDG_9', 'SDG_14', 'SDG_15']",,"['SDG_15', 'SDG_9', 'SDG_14']",-0.2263
720,page 18 of ../pdf/orsted.pdf,"(943.6832885742188, 655.202392578125, 1144.10693359375, 682.4044189453125)",25,"8.3, 8.5 and 11.A: We support decent job creation and  positive economic, social, and environmental development of  local communities in the markets where we operate. ",['SDG_8'],,['SDG_8'],0.8126
741,page 19 of ../pdf/orsted.pdf,"(39.68510055541992, 127.73023223876953, 313.5740051269531, 172.98529052734375)",42,"Sustainability  challenge Consumption and recycling of resources: Natural resources  are currently being used faster than their reproduction rate.  This impacts natural ecosystems, e.g. through water scarcity  and waste pollution. To reduce consumption and ensure  availability, it is crucial to use resources sustainably. ","['SDG_6', 'SDG_9', 'SDG_11', 'SDG_12', 'SDG_15']",['SDG_12'],"['SDG_12', 'SDG_9', 'SDG_11', 'SDG_15', 'SDG_6']",0.6249
742,page 19 of ../pdf/orsted.pdf,"(331.65509033203125, 127.73731231689453, 518.6236572265625, 163.9903564453125)",28,"Safety, health, and well-being: Valuing and protecting  the physical safety of our employees and contractors  can positively influence the welfare of individuals and the  communities where we operate.  ",,,,0.886
743,page 19 of ../pdf/orsted.pdf,"(651.9680786132812, 127.74433135986328, 927.6328735351562, 154.995361328125)",27,"Societal challenge Health and well-being: Companies have a responsibility  to provide the physical, social, and psychological working  conditions that allow people to lead whole and healthy lives. ",,,,0.5994
745,page 19 of ../pdf/orsted.pdf,"(943.93701171875, 153.9029998779297, 1139.902587890625, 248.4149932861328)",59,"COVID-19 has left its mark on our business, as with  countless others. Thanks to our hard-working and  robust staff, we have not experienced any decrease  in business performance or productivity so far.  However, the physical, social, and mental health of  our employees has been affected – as expressed  through signs of anxiety and a general sense of  decreased well-being.  ",,['SDG_3'],['SDG_3'],0.4588
746,page 19 of ../pdf/orsted.pdf,"(943.93701171875, 261.9029846191406, 1145.7196044921875, 392.4150085449219)",73,"COVID-19 has impacted our employees working  from home in different ways and to varying degrees.  A lack of proper office equipment, exercise, and  movement has affected their physical condition. In  the absence of physical collaboration and meetings  with colleagues, our employees’ social working  environment has been dominated by many virtual  meetings. Some have experienced increased levels  of disengagement, exhaustion, and fatigue, while  others have encountered more serious complications  requiring psychiatric or psychological treatment. ",,,,-0.7089
747,page 19 of ../pdf/orsted.pdf,"(943.93701171875, 405.9029846191406, 1145.4857177734375, 584.4149780273438)",122,"We have kept these impacts front of mind through- out the year, establishing a suite of initiatives to  address them. For physical health issues, for example,  we have developed guidance for tending to physical  conditions, accessing fresh air, and maintaining  healthy living, and shared it with all employees. Simi- larly, for social well-being, we have actively changed  our ways of working to include more interactive ac- tivities and informal virtual get-togethers which sup- port team spirit and create spaces to talk through  the ups and downs of the working day. For mental  well-being, we have shared resources to ensure all  our employees can access support and emergency  contacts whenever they need it. Such support is also  freely available through our health insurance. ",['SDG_8'],,['SDG_8'],0.9648
748,page 19 of ../pdf/orsted.pdf,"(943.93701171875, 597.9030151367188, 1137.31787109375, 728.4149780273438)",87,"We take our responsibility for employee mental  health very seriously. Throughout 2020, our lead- ership has continually emphasised the importance  of not simply focusing on achieving our business  targets, but, even more importantly, of celebrating  efforts which will secure employee health well into  2021. We have also held a series of virtual roundta- bles to help our managers support and talk about  mental health within their teams. In 2021, we will  continue our efforts to care for the physical, social,  and mental well-being of all our employees.  ",,['SDG_3'],['SDG_3'],0.9803
749,page 19 of ../pdf/orsted.pdf,"(39.68510055541992, 183.50331115722656, 318.57696533203125, 228.75836181640625)",39,"Our approach We strive to minimise our consumption of resources, including  water in our operations and supply chain through action  plans and targets. We collaborate with our peers, suppliers,  and contractors to improve recycling rates and reduce landfill  disposal.  ",,,,0.4404
750,page 19 of ../pdf/orsted.pdf,"(331.65509033203125, 183.55938720703125, 527.8431396484375, 228.76544189453125)",41,"We strive to create a safe workplace for employees and  contractors working for Ørsted, and we incorporate safety  into all our decisions and actions. In our work, we actively  pursue a best practice, seeking high efficiency in the way we  work. ",,,,0.9413
751,page 19 of ../pdf/orsted.pdf,"(651.9680786132812, 183.51747131347656, 931.2880859375, 237.7745361328125)",54,"Our approach We implement a holistic approach to physical, social and  psychological health and mental well-being through our  Ørsted Life framework. We train and support managers in  science-based stress prevention, and use data and research to  develop health and well-being initiatives. We offer employees  access to services, also while they are working from home. ",['SDG_14'],,['SDG_14'],-0.0258
752,page 19 of ../pdf/orsted.pdf,"(39.68499755859375, 248.3025665283203, 319.0423583984375, 401.581787109375)",134,"Our progress • We continuously work to increase the reuse and recycling  rates of all our waste fractions. The majority of our waste  is oil-containing wastewater and bioashes from CHPs, and,  in 2020, the vast majority of these types of waste were  reused or recycled. The remainder of our waste primarily  comes from CHP plants, Renescience, offshore wind  operations, and administration, and reuse or recycling of it is  more challenging. • We commissioned Renescience, a waste-to-energy plant in  Northwich, UK. The plant has the potential to decarbonise  power and heat generation and sort waste into source  materials, such as plastic and metal, for recycling. • We have created new waste and water management  policies, and improved reporting frameworks complying  with GRI standards. • All our fully operational sites work in accordance with ISO  14001. ",['SDG_6'],['SDG_12'],"['SDG_12', 'SDG_6']",-0.6915
753,page 19 of ../pdf/orsted.pdf,"(331.6549987792969, 248.38677978515625, 531.7623901367188, 392.614990234375)",124,"• We have achieved our best-ever safety performance,  expressed by a TRIR (total reportable injury rate) of 3.6. This  corresponds to a 27 % decrease of recordable injuries since  2019. • We have successfully implemented a new, shared QHSE  management system called ‘way we work’. It contains the  processes, policies, and instructions that describe employee  tasks and specify job requirements. • We are in the process of getting our new QHSE  management system certified according to ISO 14001 and  ISO 45001. • We are implementing an Enterprise Risk Management  concept to further ensure the prioritisation of safety issues  and allocation of our resources and attention. • All our fully operational sites operate in accordance with  the ISO 45001 standard for occupational health and safety. ",['SDG_3'],,['SDG_3'],0.8934
754,page 19 of ../pdf/orsted.pdf,"(651.9749755859375, 248.36598205566406, 931.4771728515625, 428.6512451171875)",168,"Our progress • We have developed guidelines and material on best  practice in remote working during the COVID-19 pandemic,  including physical exercises, psychosocial health guidelines,  and safety briefings when working from home. • During the COVID-19 pandemic, our People & Development  team has provided managers with additional support on  how to be aware of mental pressure in their teams, and  how they can address and alleviate such pressure.  • For World Mental Health Day, we focused on the COVID-19  situation and encouraged employees to reach out to each  other to connect and offer mutual support. • We are piloting the Howdy app in our Offshore business to  mitigate stress and provide early stress interventions. • We are revising our harassment and bullying policy to  provide easier and more accessible guidance on how to  handle cases of bullying and harassment. • The Danish harassment policy has been updated according  to new legislative requirements in Denmark.  • All employees have been offered flu vaccines as preventive  measures for physical health.  ",['SDG_3'],['SDG_3'],['SDG_3'],-0.8271
755,page 19 of ../pdf/orsted.pdf,"(39.6920166015625, 439.1792297363281, 310.6961975097656, 475.4322814941406)",33,Actions to become future-fit Collaborate with peer companies and governments to  improve blade recycling and establish circular-focused  decommissioning plans for our offshore wind farms. Partner  with our suppliers to minimise our resource consumption. ,,,,0.4404
756,page 19 of ../pdf/orsted.pdf,"(331.6619873046875, 439.186279296875, 927.34716796875, 466.43731689453125)",45,"Continue to embed QHSE in our working culture through joint  efforts with our contractors and suppliers. Actions to become future-fit Continue to develop services to improve the health and well- being of our employees, gather health data across locations,  and strengthen our digital service offerings. ",,,,0.743
757,page 19 of ../pdf/orsted.pdf,"(39.69195556640625, 485.9602966308594, 315.799072265625, 513.2113647460938)",23,"Our governance The QHSE Committee oversees progress, while  implementation is carried out by the individual business units  with support from the QHSE department. ",,,,0.6705
758,page 19 of ../pdf/orsted.pdf,"(331.66192626953125, 486.0163269042969, 509.3435363769531, 522.2203369140625)",30,"The Vice President of QHSE is accountable for safety,  while the QHSE Committee oversees progress. The  QHSE management team is responsible for the overall  implementation of our safety management systems. ",,,,0.8658
760,page 19 of ../pdf/orsted.pdf,"(39.69183349609375, 532.7483520507812, 294.6178283691406, 559.9993896484375)",24,"Policy and link to  more information • Ørsted QHSE policy, management policy, and water  management policy • ESG performance report: Sections 2.11 and 2.12 ",,,,0.0
762,page 19 of ../pdf/orsted.pdf,"(651.9818115234375, 532.7623901367188, 853.6798706054688, 560.013427734375)",20,Policy and link to  more information • Anti-bullying and harassment policy • Whistle-blower Hotline • ESG performance report: Section 3.1 ,,,,-0.5423
767,page 19 of ../pdf/orsted.pdf,"(117.65792846679688, 608.3834228515625, 313.3554382324219, 635.5853881835938)",24,"• Kalundborg Symbiosis – the world’s first industrial  symbiosis. Equinor receives our excess flue gas condensate. • DecomBlades, partly funded by Innovation Fund Denmark ",,,,0.3262
769,page 19 of ../pdf/orsted.pdf,"(729.947998046875, 608.3973388671875, 923.7826538085938, 635.599365234375)",22,"• In Denmark, PFA for health insurance, and health and well- being activities. Globally, health and well-being service  providers, and fitness facilities. ",,,,0.4939
770,page 19 of ../pdf/orsted.pdf,"(39.7130126953125, 646.1273803710938, 311.2624816894531, 682.38037109375)",29,"SDG contribution 12.4 and 12.5: We work to minimise our resource  consumption, including hazardous waste.  6.4 and 6.5 We improve water quality by reducing pollution  and increasing water-use efficiency. ","['SDG_6', 'SDG_9', 'SDG_12']","['SDG_6', 'SDG_12']","['SDG_12', 'SDG_9', 'SDG_6']",0.3818
771,page 19 of ../pdf/orsted.pdf,"(331.6829833984375, 646.1343383789062, 922.4114990234375, 664.3833618164062)",36,8.8: We contribute to safe working environments through our  safety approach and targets. SDG contribution 3: We promote the health and well-being of our employees  by actively creating the space for all to live healthy lives.  ,['SDG_8'],,['SDG_8'],0.926
797,page 20 of ../pdf/orsted.pdf,"(39.68510055541992, 127.73023223876953, 319.1798095703125, 163.9832763671875)",31,"Sustainability  challenge Employee development and retention: As global competition  for the best talent intensifies, businesses must improve the  development and retention of existing staff and engage new  talent from different backgrounds. ",['SDG_9'],,['SDG_9'],0.9371
798,page 20 of ../pdf/orsted.pdf,"(331.65509033203125, 127.73725128173828, 533.2200927734375, 163.99029541015625)",28,Employee satisfaction and retention: Creating a work  environment where all employees thrive and are motivated  to help create a sustainable business is essential for sustaining  long-term value creation. ,"['SDG_9', 'SDG_15']",,"['SDG_15', 'SDG_9']",0.9371
799,page 20 of ../pdf/orsted.pdf,"(651.9680786132812, 127.74427032470703, 927.5713500976562, 154.99530029296875)",25,Societal challenge Inclusion of diversity: Respecting diversity and promoting an  inclusive workplace culture and diversity in management is  key to encouraging and valuing individual characteristics. ,,,,0.8957
801,page 20 of ../pdf/orsted.pdf,"(943.93701171875, 153.9029998779297, 1143.8536376953125, 248.4149932861328)",51,"Diversity of personality, lifestyle, work experience,  educational background, ethnicity, age, culture,  disability, gender, and sexual orientation increases  the diversity of perspectives in companies. Diverse  perspectives are crucial for fostering more nuanced  debates and more creative, dynamic, and empa- thetic workplace environments, which in turn lead to  better business decisions and results.  ",['SDG_4'],,['SDG_4'],0.839
802,page 20 of ../pdf/orsted.pdf,"(943.93701171875, 261.9029846191406, 1145.7210693359375, 356.4150085449219)",70,"At Ørsted, we strongly believe in the value of a diverse  organisation. We aspire to create an environment  where everyone can thrive, perform, and grow. In a year  marked by global social movements across the world,  displaying gender and racial injustices within our socie- ties, 2020 has only sharpened our commitment. We all  have the responsibility to take an active role to shape  a more open, diverse, and inclusive society.  ",['SDG_16'],,['SDG_16'],0.872
803,page 20 of ../pdf/orsted.pdf,"(943.93701171875, 369.9029846191406, 1145.1500244140625, 668.4149780273438)",181,"As we increase our global presence, we want to  attract, develop, and retain a workforce that reflects  the diversity of the communities we operate in. As  part of our inclusion of diversity programme, in 2020,  we launched a company-wide ‘inclusion of diversity  insights survey’ to gain insights from our employees  on opportunities and challenges within Ørsted. It  showed that employees take much pride in working  at Ørsted, feel a high degree of psychological safety,  and that most of them would recommend Ørsted  as a great place to work. In addition, the survey  provided clear direction on how and where we are to  strengthen our approach:  •  Maintain our strong commitment to equal  opportunities in the workplace and further  increase the transparency on equal pay and  equal opportunities to employees.  •  Create an even more inclusive workplace where  all employees feel they can bring their whole  selves to work.  •  Build on the learnings from working during  COVID-19, including that working virtually is a  positive driver of inclusion across geographies  and providing more flexible work conditions can  increase motivation, efficiency, and well-being.  ","['SDG_8', 'SDG_17']",,"['SDG_17', 'SDG_8']",0.9942
804,page 20 of ../pdf/orsted.pdf,"(943.93701171875, 681.9030151367188, 1144.070068359375, 788.4149780273438)",71,"In 2021, to deepen our inclusion of diversity pro- gramme, we will introduce an ‘Inclusion Index’ which  leaders and teams across the organisation can use  to better understand potential challenges, drive  initiatives, and track progress. We aspire to make the  Inclusion Index an integral part of the continuous  dialogue in our teams on employee satisfaction and  motivation, enabling everyone to contribute to cre- ating a still more diverse and inclusive culture. ",,,,0.8834
805,page 20 of ../pdf/orsted.pdf,"(39.68510055541992, 174.50331115722656, 318.9639892578125, 237.76239013671875)",54,"Our approach We are building a culture of continuous learning and  development with individual development as a starting point.  We provide development opportunities through on-the-job  experience, networks, and formal learning. We provide digital  and in-person learning opportunities for all employees. And,  we have tailored programmes for selected early-career  talents, senior specialists, managers, and executives. ",,,,0.802
806,page 20 of ../pdf/orsted.pdf,"(331.65509033203125, 174.56640625, 531.8822631835938, 237.7764892578125)",53,"We measure employee satisfaction and motivation through  an annual employee engagement survey to monitor whether  employees are thriving in their work environment. We  measure the perception of Ørsted as a workplace, including  daily tasks, workload, and relationships with managers.  We use responses to identify areas of improvement at  managerial, departmental, and company levels. ",,,,0.8834
807,page 20 of ../pdf/orsted.pdf,"(651.9680786132812, 174.53150939941406, 931.4561157226562, 237.79058837890625)",57,"Our approach As we grow as a company, we are refining how we create  a diverse workplace and diversity in management. Our  approach is made up of targeted actions which embed  inclusion of diversity in our People & Development processes,  comprehensive management training on inclusion-of-diversity  practices, and activities shaping inclusive organisational  behaviour in management and in general.  ",,,,0.4767
808,page 20 of ../pdf/orsted.pdf,"(39.68499755859375, 248.31861877441406, 318.8301696777344, 446.60791015625)",178,"Our progress • We have established a leadership role in our Global Talent  function (a Head of Talent Identification & Deployment).  • We have increased investment in our learning platform,  Ørsted Academy (in-person, virtual, and digital training). • We have launched several new virtual initiatives for  employee development, including webinar sessions on  career development, a new learning management system,  and a global learning week for employees to learn about  Ørsted’s business from internal and external speakers. • We have missed our 2020 target despite significant  investments in 2019 and 2020 in employee learning  resources and programmes and in enabling managers to  develop their talent. In 2020, employees’ perception of their  opportunities to develop improved. We appreciate that  cultural change takes time, and our efforts are reflected in  our overall employee development score, which primarily  focuses on the embedding of learning and development in  the organisational culture.  • In 2021, we will continue our determined efforts on  developing our learning culture and resources, on building  manager capability, and ensuring employees understand  how they can be accountable for their development. ",,['SDG_9'],['SDG_9'],0.9679
809,page 20 of ../pdf/orsted.pdf,"(331.6549987792969, 248.409912109375, 529.8941650390625, 329.6240234375)",71,"• We have improved our overall employee satisfaction and  motivation score from the annual employee engagement  survey by one point, bringing it to 78. • We have maintained our position in the top 10 %  among our peer benchmarking companies for employee  satisfaction. • 95 % of our employees responded to the annual employee  engagement survey – an increase from previous years –  which provided a strong foundation for the results. ",,,,0.9709
810,page 20 of ../pdf/orsted.pdf,"(651.9749755859375, 248.37501525878906, 931.2893676757812, 446.664306640625)",178,"Our progress • We have appointed a new Head of Global Inclusion & Well- being to build a team to further strengthen our inclusion  and well-being efforts. • We launched a company-wide ‘Inclusion of diversity insights  survey’, which provided actionable insights from 4,000  employees on opportunities and challenges to improving  inclusion of diversity at Ørsted. • For the third year in a row, Ørsted was a sponsor of  Copenhagen Pride, which is one of a series of global events  to celebrate LGBT+ pride.  • In September, we supported the UK-based LGTB+ rights  organisation Stonewall by signing a letter to the British  government declaring our support for the legislative rights  of transgender individuals.  • We launched a series of inclusion awareness activities and  panel events across the company. • Our inclusion networks were merged, supported by  management, and, now, we have a global platform for all  inclusion networks at Ørsted.  • We hosted a virtual ‘Girls’ day in Science’, introduced the  Ørsted STEM Troops, and collaborated with the ‘Above and  Beyond’ role models to promote gender balance in STEM. ",,,,0.9823
811,page 20 of ../pdf/orsted.pdf,"(39.6920166015625, 457.1922912597656, 530.9309692382812, 484.4433288574219)",43,"Actions to become future-fit Continue the capability building of managers and support  employees to take ownership of their own development.  Our Executive Committee will continue to engage directly  with our organisation, so all employees understand how their  work contributes to our company vision. ",,,,0.7269
812,page 20 of ../pdf/orsted.pdf,"(651.9749755859375, 457.1993103027344, 926.0310668945312, 484.4503479003906)",27,"Actions to become future-fit Include more inclusive leadership training, embed inclusion  of diversity in our People & Development processes, develop  flexible working conditions and build inclusive teams. ",,,,0.2263
813,page 20 of ../pdf/orsted.pdf,"(39.69195556640625, 494.97833251953125, 313.5870666503906, 522.2293701171875)",20,"Our governance Accountability for our talent strategy lies with the Executive  Committee, while the People & Development team  spearhead implementation. ",,,,0.0
814,page 20 of ../pdf/orsted.pdf,"(331.66192626953125, 495.03436279296875, 532.9118041992188, 540.2404174804688)",37,"Accountability lies with the Chief Human Resources Officer.  The Group Cooperation Committee, comprised of employee  representatives, and the Executive Committee oversee the  results of the engagement survey. Our P&D function conducts  the survey and oversees improvement actions. ",,,,0.4939
815,page 20 of ../pdf/orsted.pdf,"(651.9749145507812, 494.9924011230469, 920.5296020507812, 531.2454833984375)",33,"Our governance Accountability lies with the Chief Human Resources  Officer and the Executive Committee. In the UK, a Steering  Committee oversees and approves activities and a People  Leadership Team endorses activities driven globally. ",,,,0.3182
816,page 20 of ../pdf/orsted.pdf,"(39.69183349609375, 550.7684326171875, 868.7367553710938, 569.2974853515625)",37,Policy and link to  more information • ESG performance report: Section 3.1 • ESG performance report: Section 3.1 Policy and link to  more information • Ørsted Global inclusion & diversity policy • ESG performance report: Section 3.2  ,,,,0.0
819,page 20 of ../pdf/orsted.pdf,"(729.94091796875, 579.6083984375, 899.0865478515625, 606.8104248046875)",20,• UN Convention on Discrimination Against Women  • UN LGBTI Standards of Conduct for Business • UN Women Working Group ,['SDG_5'],,['SDG_5'],0.0
823,page 20 of ../pdf/orsted.pdf,"(39.7130126953125, 655.1314086914062, 930.581787109375, 673.38037109375)",40,"SDG contribution N/A 3: We contribute to the good health and well-being target  through our focus on engaging employees in their work life. SDG contribution 5: We conduct business with accountability and responsibility,  ensuring respect for employees, partners, and suppliers. ",['SDG_17'],,['SDG_17'],0.8591
