id,link,title,text length,text
2337,https://www.rigzone.com/news/wire/shell_shakes_up_trading_unit-09-dec-2020-164067-article/,Shell Shakes Up Trading Unit,38,"(Bloomberg) -- Royal Dutch Shell Plc is shaking up its mighty in-house trading unit, with the retirement of Mark Quartermain as head of crude -- a job widely seen as the most powerful in the global oil-trading industry."
2339,https://www.rigzone.com/news/wire/shell_shakes_up_trading_unit-09-dec-2020-164067-article/,Shell Shakes Up Trading Unit,27,"The Anglo-Dutch oil major used the reshuffle to promote at least three women to top positions in trading, a rarity for an industry still dominated by men."
2341,https://www.rigzone.com/news/wire/shell_shakes_up_trading_unit-09-dec-2020-164067-article/,Shell Shakes Up Trading Unit,48,"Quartermain will retire in the summer of 2021, less than four years after taking the job, having led the team through one of the most turbulent and profitable periods in history. He will be replaced by Stacie Pitts, who becomes the most influential woman in the oil-trading business."
2343,https://www.rigzone.com/news/wire/shell_shakes_up_trading_unit-09-dec-2020-164067-article/,Shell Shakes Up Trading Unit,42,"Shell also promoted Alice Acuna as the new head of liquefied natural gas trading, and Karrie Trauth as chief of shipping. The moves mean that three of the most important business lines of the Shell trading unit are now headed by women."
2345,https://www.rigzone.com/news/wire/shell_shakes_up_trading_unit-09-dec-2020-164067-article/,Shell Shakes Up Trading Unit,25,"The moves were outlined in memos seen by Bloomberg News. Shell confirmed Quartermain’s exit and his successor, but declined to comment on the other changes."
2349,https://www.rigzone.com/news/wire/shell_shakes_up_trading_unit-09-dec-2020-164067-article/,Shell Shakes Up Trading Unit,48,"The secretive oil-trading unit saved the company from a plunge in prices earlier this year by making bets that delivered hundreds of millions of dollars while the rest of the business struggled. Jessica Uhl, Shell’s chief financial officer, said the unit’s second quarter was its “best on record.”"
2353,https://www.rigzone.com/news/wire/shell_shakes_up_trading_unit-09-dec-2020-164067-article/,Shell Shakes Up Trading Unit,46,"Pitts, who now leads the gasoline team at Shell, will handle a trading book that buys and sells about 8 million barrels of oil a day -- enough to meet the demand of Germany, the U.K., Italy, France and Spain together and easily outstripping its rivals."
2355,https://www.rigzone.com/news/wire/shell_shakes_up_trading_unit-09-dec-2020-164067-article/,Shell Shakes Up Trading Unit,26,"Although better known for its oil fields, refineries and filling stations, Shell runs a large in-house trading business that dwarfs the better-known independent commodity trading houses."
2357,https://www.rigzone.com/news/wire/shell_shakes_up_trading_unit-09-dec-2020-164067-article/,Shell Shakes Up Trading Unit,20,"Pitts will report to Andrew Smith, as her successor did, who runs the global trading and supply unit at Shell."
2359,https://www.rigzone.com/news/wire/shell_shakes_up_trading_unit-09-dec-2020-164067-article/,Shell Shakes Up Trading Unit,24,"Quartermain only took over as global head of crude trading in 2017 replacing Mike Muller, who retired from Shell and later joined Vitol Group."
2362,https://www.reuters.com/article/us-refinery-m-a-shell-chevron-idUSKBN2BI39S,Chevron eyes deal for Shell oil refinery in Pacific Northwest: sources,22,"FILE PHOTO: A Chevron gas station sign is shown in Cardiff, California, in this January 25, 2016 file photo. REUTERS/Mike Blake/Files/File Photo"
2364,https://www.reuters.com/article/us-refinery-m-a-shell-chevron-idUSKBN2BI39S,Chevron eyes deal for Shell oil refinery in Pacific Northwest: sources,33,"HOUSTON (Reuters) - Chevron Corp has emerged as a leading contender to buy a Royal Dutch Shell Plc refinery in the U.S. Pacific Northwest, three people familiar with the matter said on Friday."
2366,https://www.reuters.com/article/us-refinery-m-a-shell-chevron-idUSKBN2BI39S,Chevron eyes deal for Shell oil refinery in Pacific Northwest: sources,32,"Shell has been trying to sell its 145,000 barrel-per-day (bpd) Puget Sound refinery in Anacortes, Washington, for at least a year. Reuters reported in January 2020 that the refinery was for sale."
2372,https://www.reuters.com/article/us-refinery-m-a-shell-chevron-idUSKBN2BI39S,Chevron eyes deal for Shell oil refinery in Pacific Northwest: sources,20,A deal is not guaranteed and analysts said competing refiners often look at other businesses to evaluate their own operations.
2374,https://www.reuters.com/article/us-refinery-m-a-shell-chevron-idUSKBN2BI39S,Chevron eyes deal for Shell oil refinery in Pacific Northwest: sources,43,"The Puget Sound plant supplies fuel markets in the northwest and competes with plants owned by BP, Marathon Petroleum and Phillips 66. Shell last month settled a seven-year-old dispute with the U.S. Environmental Protection Agency over past air pollution violations from the facility."
2376,https://www.reuters.com/article/us-refinery-m-a-shell-chevron-idUSKBN2BI39S,Chevron eyes deal for Shell oil refinery in Pacific Northwest: sources,32,"Chevron has been an active acquirer. It paid $4.1 billion for oil and gas producer Noble Energy last year and three years ago bought a 112,229-bpd Texas refinery for about $350 million."
2378,https://www.reuters.com/article/us-refinery-m-a-shell-chevron-idUSKBN2BI39S,Chevron eyes deal for Shell oil refinery in Pacific Northwest: sources,34,Shell has been reducing its exposure to refining and last October said it would shrink its global refining portfolio to six sites from 14. The remaining plants will produce both fuels and high-value chemicals.
2380,https://www.reuters.com/article/us-refinery-m-a-shell-chevron-idUSKBN2BI39S,Chevron eyes deal for Shell oil refinery in Pacific Northwest: sources,27,"The Anglo-Dutch oil company permanently closed its 211,146-bpd refinery in Convent, Louisiana, in December as the COVID-19 pandemic crushed demand for gasoline. That plant remains for sale."
2383,https://earther.gizmodo.com/shell-is-back-baby-1846643804,Shell Is Back to Making Money From Drilling Again,76,"After more than a year of covid-19 lockdowns, there’s—dare I say—a feeling of hope in the air. Yes, things are far from over, but millions of people are getting vaccinated and it’s starting to seem like there’s a light at the end of the tunnel. Well, sorry to ruin things slightly, but oil companies are also starting to recover from the pandemic after it sparked a historic drop in fuel demand and crushed their profit margins."
2387,https://earther.gizmodo.com/shell-is-back-baby-1846643804,Shell Is Back to Making Money From Drilling Again,60,"On Wednesday, Shell analysts said the oil giant expects to turn a profit from oil and gas exploration and production for the first time since the spread of covid-19 began. Last year, Shell did make money from refineries and chemical processing, so it turned an overall profit. But it saw losses in its core business model—pumping fuel—due to covid-19 restrictions."
2389,https://earther.gizmodo.com/shell-is-back-baby-1846643804,Shell Is Back to Making Money From Drilling Again,53,"Shell’s not alone in seeing a turnaround ; Exxon is also expected to announce profits, which estimates put in the range of $2.6 billion. Both lost money on extraction in 2020, but they’re back to one again making gains. Oil prices have risen , which means more drilling is likely on the way."
2391,https://earther.gizmodo.com/shell-is-back-baby-1846643804,Shell Is Back to Making Money From Drilling Again,60,"But that doesn’t mean things have been smooth sailing. The February cold snap that knocked nearly all of Texas’ electricity capacity offline and left nearly 200 people dead also affected oil companies. Its analysts said that a downtick in drilling, refining, and chemical processing capacity during the storm will knock about $200 million off its previous profit projections. Poor babies."
2393,https://earther.gizmodo.com/shell-is-back-baby-1846643804,Shell Is Back to Making Money From Drilling Again,84,"It’s not just the cold snap that hurt Shell’s profit margins. The company, which is the top fuel retailer in the world, expects that from here, its fuel sales will fall or, at the very best, flatline throughout quarter one. Fuel demand, it seems, isn’t exactly bouncing back—its recovery remains pretty slow. For instance, the firm said its refinery utilization rates were down from its expectations. It’s also making less money from gas trading, and expects on this year will be “significantly below average.”"
2395,https://earther.gizmodo.com/shell-is-back-baby-1846643804,Shell Is Back to Making Money From Drilling Again,20,G/O Media may get a commission Bra Bearies Strawberry CBD Gummies $20 at Sunday Scaries Use the promo code 420
2397,https://earther.gizmodo.com/shell-is-back-baby-1846643804,Shell Is Back to Making Money From Drilling Again,45,"This shouldn’t come as huge surprise to the firm, which in a February statement said that its “oil production peaked in 2019,” and that it now expects its output to decline gradually by 1 or 2% per year. Seems they were prepared for peak oil."
2399,https://earther.gizmodo.com/shell-is-back-baby-1846643804,Shell Is Back to Making Money From Drilling Again,41,"It’s tempting to laugh in Shell’s face about their weak return to fuel production profits, but honestly, they’re still drilling right now, and that’s bad. Every barrel of oil or gas the company extracts from the Earth is a climate problem."
2403,https://earther.gizmodo.com/shell-is-back-baby-1846643804,Shell Is Back to Making Money From Drilling Again,77,"Shell’s profits faring badly isn’t exactly a home run for workers. The company has made it clear that when times are rough for fuel production, its employees will bear the worst brunt. Last September, Shell executives said that as it produces less fuel, it plans to lay off 10% of its workforce. Other oil companies have made similar moves, showing that only a planned transition away from fossil fuels can ensure those laborers are taken care of."
2405,https://earther.gizmodo.com/shell-is-back-baby-1846643804,Shell Is Back to Making Money From Drilling Again,71,"So yes, it doesn’t seem like energy giants will be making a particularly spectacular recovery from their record slump in 2020, because the market simply seems not to favor fossil fuels they way it used to. But that doesn’t mean we should simply let oil companies do all they can to make money in the dying days of oil, it means we need to force them to wind down even faster."
2406,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,39,"MILAN (Reuters) - A Milan court acquitted energy company Eni, its chief executive and Royal Dutch Shell on Wednesday in the oil industry’s biggest corruption case revolving around the $1.3 billion acquisition of a Nigerian oilfield a decade ago."
2408,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,29,"The logo of Italian energy company Eni is seen at the booth of Eni during the Nigeria International Petroleum Summit in Abuja, Nigeria February 10, 2020. REUTERS/Afolabi Sotunde/File Photo"
2410,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,40,"The sentence, read out in court by judge Marco Tremolada, came more than three years after the trial first began and after 74 hearings. Tremolada said the companies and defendants had been acquitted as there was no case to answer."
2412,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,26,The Nigerian government said it was surprised and disappointed by the verdict and would consider whether to appeal once its lawyers had read the written judgment.
2414,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,32,Rulings in Italy can be appealed and only become enforceable once they are final. Tremolada said the judges would use all the 90 days permitted by law to compile their written judgement.
2416,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,20,The long-running case revolved around a deal in which Eni and Shell acquired the OPL 245 offshore oilfield in Nigeria.
2418,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,41,"Under a 2011 agreement, Malabu Oil and Gas, owned by former Nigerian oil minister Dan Etete, handed OPL 245 back to Nigeria while in parallel Shell and Eni paid Nigeria $1.3 billion to settle a long-standing dispute over the oilfield’s ownership."
2420,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,39,"Prosecutors alleged that just under $1.1 billion of that amount was siphoned off to politicians and middlemen, including Etete, a convicted money launderer who acquired the field in 1998 when he was oil minister under military ruler Sani Abacha."
2422,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,40,"Prosecutors had called for Eni and Shell to be fined, for a number of past and present managers from both firms, including Eni Chief Executive Claudio Descalzi, to be jailed and for $1.1 billion to be confiscated from the defendants."
2430,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,47,"“This is a huge blow for natural resource governance and transparency in Nigeria,” said Matthew Page, associate fellow at the Chatham House Africa programme. “The OPL 245 deal has been a multi-layered tale of corruption and malfeasance and international complicity that’s been going on for two decades.”"
2432,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,21,"Etete’s lawyer, Antonio Secci, told Reuters his client, whose whereabouts is unknown, almost cried with joy when he heard the verdict."
2436,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,39,The verdict comes at a time when investors are putting more and more pressure on oil companies both to fight climate change and come up with sustainable business models that take into account the social impact of their activities.
2438,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,34,"Shell and Eni also face scrutiny over the OPL 245 deal in other countries. In March, 2019, Dutch prosecutors said they were preparing criminal charges against Shell while Nigeria has also launched an investigation."
2440,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,29,Shell Chief Executive Ben van Beurden said it had always maintained the 2011 purchase of OPL 245 was legal and designed to resolve a decade-long dispute over its ownership.
2442,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,56,"“At the same time, this has been a difficult learning experience for us,” he said in a statement. “Shell is a company that operates with integrity and we work hard every day to ensure our actions not only follow the letter and spirit of the law, but also live up to society’s wider expectations of us.”"
2446,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,35,"“We have finally reached a judgment that restores Descalzi’s professional reputation and Eni’s role as a leading energy company and the pride of our country,” said Paola Severino, Descalzi’s lawyer and a former justice minister."
2450,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,23,The defendants said the purchase price for OPL 245 was paid into a Nigerian government account and subsequent transfers were beyond their control.
2452,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,40,Nigeria filed a case at London’s High Court in 2017 against U.S. bank JP Morgan alleging negligence for its role in transferring $875 million of the OPL 245 settlement to Etete’s Malabu. The case goes to trial later this year.
2458,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,27,"“It allows companies to deal with corrupt actors such as Etete by simply structuring the arrangement so that these actors don’t receive the money directly,” he said."
2460,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,51,"In a 2018, two middlemen in the OPL 245 deal, Nigerian Emeka Obi and Italian Gianluca Di Nardo, were jailed for corruption for four years by an Italian court. The judge said Eni and Shell were fully aware the deal would result in corrupt payments to Nigerial policicans and officials. reut.rs/3cJA2wc"
2462,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,36,"The exploration licence for the field, some 150 km (95 miles) off the Niger Delta, has not been revoked but it has not yet been converted into a mining licence and no oil has been produced."
2468,https://www.reuters.com/article/uk-eni-shell-nigeria-idUSKBN2BA0XF,Italian court acquits Eni and Shell in Nigerian corruption case,41,"“Two middlemen have already been found guilty for their role in this deal in a separate trial. A criminal trial of Shell and Eni’s Nigerian subsidiaries is ongoing in Nigeria while they also face an investigation in The Netherlands,” he said."
2471,https://www.bbc.com/news/uk-scotland-north-east-orkney-shetland-55619050,Royal Dutch Shell to cut more than 300 North Sea jobs,30,"Some of the jobs being lost will be linked to the project of decommissioning of the Brent Charlie platform, which is expected to be completed in the next two years."
2472,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,48,"THE HAGUE, Netherlands (AP) — In a victory for environmentalists and Nigerians whose land was polluted by oil leaks, a Dutch appeals court ordered energy giant Shell’s Nigerian subsidiary Friday to compensate farmers in two villages for damage to their land caused by leaks in 2004 and 2005."
2474,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,21,Friends of the Earth Netherlands director Donald Pols hailed the ruling as a victory for small communities hurt by huge companies.
2476,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,51,"“Up until this morning, Dutch multinationals could act with impunity in developing countries ... and this has changed now,” Pols said. “From this moment onwards, Dutch multinationals will be held accountable for their activities and their actions in developing countries. And that’s an enormous victory for the rights of law globally.”"
2482,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,72,"The Hague Court of Appeal held Shell’s Nigerian subsidiary liable for two leaks that spewed oil over an area of a total of about 60 football pitches (soccer fields) in two villages, saying that it could not be established “beyond a reasonable doubt” that saboteurs were to blame. Under Nigerian law, which was applied in the Dutch civil case, the company is not liable if the leaks were the result of sabotage."
2484,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,40,"One of the farmers involved in the case, Eric Dooh, called the decision a victory “for the entire Niger Delta region. The victory is for the Ogoni people. Victory for all that stood by our side, both Blacks and whites.”"
2486,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,58,"The Hague appeals court ruled that sabotage was to blame for an oil leak in another village; however, it said that the issue of whether Shell can be held liable “remains open” and the case will be continued as the court wants clarification about the extent of the pollution and whether it still has to be cleaned up."
2488,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,29,The court also ruled that Dutch-based mother company Royal Dutch Shell and its Nigerian subsidiary must fit a leak-detection system to a pipeline that caused one of the spills.
2490,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,41,"The decision, which can be appealed to the Dutch Supreme Court, is the latest stage in a case that is breaking new legal ground in how far multinationals in the Netherlands can be held responsible for actions of their overseas subsidiaries."
2492,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,30,"In a written reaction, Shell Petroleum Development Company of Nigeria Limited expressed disappointment, saying it continued to believe that sabotage caused the spills in the villages of Oruma and Goi."
2494,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,54,"“Sabotage, crude oil theft and illegal refining are a major challenge in the Niger Delta,” the company said. “Indeed, in 2019 around 95% of spill incidents from our operations there were due to such criminal acts. Regardless of cause, we clean up and remediate, as we have done with the spills in this case.”"
2498,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,20,"The Nigerian subsidiary added: “Like all Shell-operated ventures globally, we are committed to operating safely and protecting the local environment.”"
2500,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,64,"In 2013, The Hague District Court ordered Shell Nigeria to compensate one of the four farmers involved in the case for making it too easy for saboteurs to open a well head that leaked onto his land. However, the court cleared Shell of blame in pollution of the other three farmers’ land and ruled that Shell’s Dutch parent company could not be held liable."
2502,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,54,"Both sides appealed, and judges ruled in 2015 that Shell could be held to account in Dutch courts for its actions in Nigeria. The judges also ordered Shell to give the plaintiffs access to documents that could shed more light on the cause of the leaks and how much Shell management knew about them."
2504,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,35,Shell discovered and started exploiting Nigeria’s vast oil reserves in the late 1950s and has faced heavy criticism from activists and local communities over spills and for the company’s close ties to government security forces.
2506,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,31,Friends of the Earth lawyers told the court that that leaking pipes are caused by poor maintenance and inadequate security and that Shell does not do enough to clean up spills.
2508,https://apnews.com/article/business-netherlands-nigeria-the-hague-pollution-df365847d4cf6bf2a1fcd1b94d1cbf2e,Dutch court orders Shell Nigeria to compensate farmers,27,"“Tears of joy here. After 13 years, we’ve won,” the Dutch branch of Friends of the Earth tweeted immediately after the decision was read out in court."
2509,https://www.reuters.com/article/shell-norway-idUSL8N2KE4ST,"Shell cuts exploration ambitions in Norway, to focus on natural gas",35,"OSLO, Feb 9 (Reuters) - Royal Dutch Shell will narrow its exploration scope in Norway to focus on natural gas production and possibly offshore wind in future, it told the Norwegian oil and energy ministry."
2511,https://www.reuters.com/article/shell-norway-idUSL8N2KE4ST,"Shell cuts exploration ambitions in Norway, to focus on natural gas",44,Shell said in October it planned to reduce its oil and gas operations to nine basins around the world as part of its strategy to reduce the carbon intensity of its operations. It is expected to announce details of its new strategy on Thursday.
2513,https://www.reuters.com/article/shell-norway-idUSL8N2KE4ST,"Shell cuts exploration ambitions in Norway, to focus on natural gas",45,"“In 2020, we have made a choice to focus exploration activities in Norway going forward to areas around existing discoveries and infrastructure,” it said in a letter on the ministry’s website, published as part of a public consultation for a government report on energy policy."
2515,https://www.reuters.com/article/shell-norway-idUSL8N2KE4ST,"Shell cuts exploration ambitions in Norway, to focus on natural gas",42,"“That means that we now primarily position ourselves as a gas company on the Norwegian shelf ... This is a business that in the coming decades will create significant value for us as a company and Norway as a nation,” it added."
2517,https://www.reuters.com/article/shell-norway-idUSL8N2KE4ST,"Shell cuts exploration ambitions in Norway, to focus on natural gas",26,"Shell said in the letter it might take part in offshore wind power developments off Norway, calling the government to consider tax incentives to spur investments."
2519,https://www.reuters.com/article/shell-norway-idUSL8N2KE4ST,"Shell cuts exploration ambitions in Norway, to focus on natural gas",20,A Shell spokesman said the firm did not rule out taking part in future licensing rounds in Norway’s frontier areas.
2523,https://www.reuters.com/article/shell-norway-idUSL8N2KE4ST,"Shell cuts exploration ambitions in Norway, to focus on natural gas",23,"It also provides technical service at the Nyhamna plant, which process natural gas from several fields for export to Britain and continental Europe."
2525,https://www.reuters.com/article/shell-norway-idUSL8N2KE4ST,"Shell cuts exploration ambitions in Norway, to focus on natural gas",29,"Shell’s decision comes as Norway seeks bids from oil firms in its latest frontier areas licensing round, which includes more than 100 new blocks in the Arctic Barents Sea."
2527,https://www.reuters.com/article/shell-norway-idUSL8N2KE4ST,"Shell cuts exploration ambitions in Norway, to focus on natural gas",48,"In 2016, Shell pulled out of Norway’s Arctic-focused oil licensing round, citing a need to adjust its portfolio after merging with BG and due to low oil prices. It took part in the next frontier areas round and was awarded one operatorship in the Norwegian Sea in 2018."
2529,https://www.reuters.com/article/shell-norway-idUSL8N2KE4ST,"Shell cuts exploration ambitions in Norway, to focus on natural gas",24,Norway holds separate licensing rounds in the mature areas. (Reporting by Nerijus Adomaitis; Additional reporting by Ron Bousso in London; Editing by Edmund Blair)
2530,https://www.houstonchronicle.com/business/energy/article/Shell-warns-U-S-trade-groups-it-may-leave-over-16084555.php,Shell threatens to leave US trade groups over climate disagreements,31,European oil major Royal Dutch Shell on Wednesday urged U.S. oil and gas trade groups to take stronger positions in the fight against climate change under the threat of leaving them.
2532,https://www.houstonchronicle.com/business/energy/article/Shell-warns-U-S-trade-groups-it-may-leave-over-16084555.php,Shell threatens to leave US trade groups over climate disagreements,59,"The Netherlands-based oil major took aim at the American Petroleum Institute, the Texas Oil & Gas Association and the U.S. Chamber of Commerce, pushing them to support and advocate for climate policies in line with the Paris climate agreement. The 2015 agreement aims to limit the rise in the average global temperature to 1.5 degrees Celsius above pre-industrial levels."
2534,https://www.houstonchronicle.com/business/energy/article/Shell-warns-U-S-trade-groups-it-may-leave-over-16084555.php,Shell threatens to leave US trade groups over climate disagreements,30,Shell’s move reassessing its trade group memberships comes as the European oil giant moves from its longtime fossil fuels business to meet its goal of achieving net-zero emissions by 2050.
2536,https://www.houstonchronicle.com/business/energy/article/Shell-warns-U-S-trade-groups-it-may-leave-over-16084555.php,Shell threatens to leave US trade groups over climate disagreements,45,"“We must be confident that our participation in industry associations is consistent with our views on climate action,” Van Beurden said. “Our memberships should strengthen and not undermine our support of the goal of the Paris Agreement and the global drive to achieve net-zero emissions.”"
2540,https://www.houstonchronicle.com/business/energy/article/Shell-warns-U-S-trade-groups-it-may-leave-over-16084555.php,Shell threatens to leave US trade groups over climate disagreements,86,"API and the U.S. oil and gas industry face mounting pressure from their European members, which have moved aggressively over the past year to address climate change. Shell, Total and BP are investing heavily in wind and solar power, as well as electric vehicle charging stations, to prepare for a low-carbon future. Their largest American counterparts, Chevron and Exxon Mobil, have been slower to adopt renewables, instead working to reduce carbon emissions from their oil and gas operations through investments in carbon capture and storage technology."
2542,https://www.houstonchronicle.com/business/energy/article/Shell-warns-U-S-trade-groups-it-may-leave-over-16084555.php,Shell threatens to leave US trade groups over climate disagreements,63,"Shell said API, the largest U.S. oil and gas trade association, has not stated publicly that it supports net-zero emissions, even though its chief executive said in January that the group supports the ambitions of the Paris Agreement. The company urged API to explicitly support the goals of the Paris Agreement, carbon pricing and direct regulation of methane emissions, a powerful greenhouse gas."
2544,https://www.houstonchronicle.com/business/energy/article/Shell-warns-U-S-trade-groups-it-may-leave-over-16084555.php,Shell threatens to leave US trade groups over climate disagreements,30,"“Shell continues to urge API to take a more proactive and constructive approach to climate-related policy and advocacy, in line with the goal of the Paris Agreement,” the company said."
2546,https://www.houstonchronicle.com/business/energy/article/Shell-warns-U-S-trade-groups-it-may-leave-over-16084555.php,Shell threatens to leave US trade groups over climate disagreements,28,API spokeswoman Bethany Aronhalt said that the oil and gas industry is tackling climate change by working to reduce emissions while at the same time incentivizing lower-carbon innovations.
2552,https://www.houstonchronicle.com/business/energy/article/Shell-warns-U-S-trade-groups-it-may-leave-over-16084555.php,Shell threatens to leave US trade groups over climate disagreements,105,"“The scope of this challenge is big enough for a variety of solutions, and every company has a unique approach,” Aronhalt said in an email. “As an association representing 600 companies of varying sizes and segments of the industry, we know there is more that unites us than divides us, and each member brings an important voice to our advocacy efforts. We look forward to continuing to partner with Shell to advance innovative solutions for a lower carbon future and ensure API is at the forefront of the debate over how to address climate change while maintaining access to affordable, reliable energy around the world.”"
2556,https://www.houstonchronicle.com/business/energy/article/Shell-warns-U-S-trade-groups-it-may-leave-over-16084555.php,Shell threatens to leave US trade groups over climate disagreements,52,"Total in January said it will leave API over “certain divergences” in approaches climate change. The French oil major, which has a significant presence in Houston, said it disagreed with API’s opposition to electric vehicle subsidies and its endorsement of political candidates who argued against U.S. participation in the Paris climate agreement."
2558,https://www.houstonchronicle.com/business/energy/article/Shell-warns-U-S-trade-groups-it-may-leave-over-16084555.php,Shell threatens to leave US trade groups over climate disagreements,34,"Total is developing 16 solar farms in the U.S., including nine in Texas, to achieve its net-zero greenhouse gas emissions goals and to generate 40 percent of its sales from renewable power by 2050."
2562,https://www.houstonchronicle.com/business/energy/article/Shell-warns-U-S-trade-groups-it-may-leave-over-16084555.php,Shell threatens to leave US trade groups over climate disagreements,67,"BP, which also has ambitions to achieve net-zero emissions by 2050, said in January that it is monitoring its membership in trade associations, particularly those it views as being only “partially aligned” with the company on climate-related issues. The company, however, said it remains committed to trying to influence those associations from within and will give an update on its memberships by the middle of this year."
2564,https://www.houstonchronicle.com/business/energy/article/Shell-warns-U-S-trade-groups-it-may-leave-over-16084555.php,Shell threatens to leave US trade groups over climate disagreements,80,"Shell said it sees many benefits of its memberships in the trade associations, and believes that it is more effective working on climate change policies as a member of an association rather than on the outside. But it warned that in cases where it finds “material misalignment” with an association, it will not hesitate to reassess its membership. Shell in 2019 left the American Fuel & Petrochemical Manufacturers association after it found substantial disagreements with the group over climate policies."
