id,page,bbox,text_length,text,aurora,OSDG,combined,sentiment
2166,page 75 of ../pdf/shell.pdf,"(56.69300079345703, 663.7808227539062, 297.3650207519531, 715.7247924804688)",33,"SOCIAL PARTNERS Our partners help us to understand external perspectives on a variety of community topics and address specific priorities, such as supporting human rights, boosting local employment and improving access to energy. ",,,,0.8979
2168,page 75 of ../pdf/shell.pdf,"(310.3940124511719, 96.56377410888672, 550.2821044921875, 118.05977630615234)",21,"Mercy Corps. These groups help us address the needs of the communities where we operate, often in times of emergency response. ",,,,0.3818
2169,page 75 of ../pdf/shell.pdf,"(310.3940124511719, 126.56377410888672, 551.1380004882812, 168.05978393554688)",39,"In 2020, we donated $3 million to Mercy Corps’ COVID-19 Resilience Fund which aims to help communities protect themselves against the virus and ensure they have access to their basic needs, including clean water, food and personal protective equipment. ",,['SDG_3'],['SDG_3'],0.9022
2170,page 75 of ../pdf/shell.pdf,"(310.3940124511719, 176.56378173828125, 539.666015625, 228.05978393554688)",40,"We have also renewed our long-standing commitment to the Clean Cooking Alliance, an organisation promoting cleaner cooking solutions globally, to support building an industry that makes clean cooking accessible to the 3 billion people who live each day without it. ",['SDG_9'],,['SDG_9'],0.9274
2171,page 75 of ../pdf/shell.pdf,"(310.3940124511719, 236.11578369140625, 548.2020263671875, 308.0597839355469)",57,"Improving access to jobs and economic opportunities In Eastern Africa, we supported the Employment and Skills for Eastern Africa (or E4D/SOGA) programme in partnership with the German, British and Norwegian governments, the European Union and several companies. The programme aims to improve access to jobs and economic opportunities for local people in natural-resource-based industries and related sectors. ",,,,0.9042
2172,page 75 of ../pdf/shell.pdf,"(310.3940124511719, 316.56378173828125, 550.38623046875, 358.0597839355469)",32,"In 2020, through the partnership, 15,643 additional people received training and 11,229 additional people secured employment as a result of E4D/SOGA activities across the four partner countries Kenya, Mozambique, Tanzania and Uganda. ",,,,0.4019
2173,page 75 of ../pdf/shell.pdf,"(310.3940124511719, 366.56378173828125, 550.4420776367188, 418.0597839355469)",43,"Since 2015 when the programme started, 70,649 people have received training and 26,851 people have secured employment. More than 59,689 people increased their income by at least 10%. Overall, 33,321 local enterprises were supported. Of those who secured sustainable employment, 30.7% were women. ",['SDG_9'],,['SDG_9'],0.8316
2174,page 75 of ../pdf/shell.pdf,"(310.3940124511719, 426.11578369140625, 552.578125, 488.0597839355469)",44,"SHELL FOUNDATION Shell Foundation is an independent charity that applies business thinking to the global development challenges of access to energy and transport services. The charity provides business support, grants and market connections to help social entrepreneurs prove new business models in low-income communities. ",,,,0.9231
2175,page 75 of ../pdf/shell.pdf,"(310.3940124511719, 496.56378173828125, 551.7300415039062, 548.0597534179688)",45,"In 2020, Shell Foundation made additional funding available to help early-stage businesses it supports remain financially resilient during the COVID-19 pandemic. In total, Shell Foundation in partnership with the UK government and USAID provided more than $27 million to companies in Africa and South Asia. ","['SDG_3', 'SDG_9']",,"['SDG_9', 'SDG_3']",0.6369
2176,page 75 of ../pdf/shell.pdf,"(320.31500244140625, 704.0267944335938, 535.2833862304688, 728.8482666015625)",23,"Shell Foundation supports a company called Sistema.bio which produces biogas digesters that convert farm waste into fuel for cooking, heating or powering machinery. ",,,,-0.0772
2183,page 76 of ../pdf/shell.pdf,"(56.69300079345703, 96.56377410888672, 293.324951171875, 128.05978393554688)",20,Shell Foundation also delivered strategic business support to help the social enterprises and institutions maintain performance or adapt their operations. ,,,,0.6597
2184,page 76 of ../pdf/shell.pdf,"(56.69300079345703, 136.56378173828125, 297.6929626464844, 168.05978393554688)",30,"In total, the 65 companies in Shell Foundation’s portfolio were able to reduce 8.5 million tonnes of carbon dioxide emissions and improve the livelihoods of more than 20 million people. ",,,,0.5859
2187,page 76 of ../pdf/shell.pdf,"(310.9720153808594, 96.56377410888672, 552.1060791015625, 138.05978393554688)",34,"▪ Odyssey Energy Solutions, an online data platform for the mini-grid sector, provided project management and data analytics support for COVID-19 relief efforts, including a management platform for an energy access relief fund; and ",,,,0.9153
2188,page 76 of ../pdf/shell.pdf,"(310.9720153808594, 139.56378173828125, 550.1859741210938, 171.05978393554688)",27,"▪ Tusker, a logistics firm based in India, which adapted its rural transport service to deliver vital health-care and energy products to villages and COVID-19 relief centres. ",,,,0.7506
2191,page 76 of ../pdf/shell.pdf,"(56.69300842285156, 290.61578369140625, 298.76495361328125, 352.5597839355469)",43,"OUR PEOPLE Our people are essential to the successful delivery of the Shell strategy and to sustaining business performance over the long term. We accelerate the development of our employees, grow and strengthen our leadership capabilities, and enhance employee performance through strong engagement. ",,,,0.9081
2192,page 76 of ../pdf/shell.pdf,"(56.69300842285156, 361.06378173828125, 298.70098876953125, 412.5597839355469)",48,"In 2020, we worked hard to assist in the fight against COVID-19 and support our people in a range of ways. This included strengthening the country chair network so we could respond locally to the challenges of the pandemic and bringing together a global health alert monitoring team. ",['SDG_3'],['SDG_3'],['SDG_3'],0.6597
2193,page 76 of ../pdf/shell.pdf,"(56.69300842285156, 421.06378173828125, 297.9329833984375, 482.5597839355469)",67,"At December 31, 2020, there were a total of 87,000 employees in Shell. Shell expects to reduce between 7,000 and 9,000 jobs by the end of 2022, as it seeks to reduce costs and restructures with the aim of becoming a more streamlined, more competitive organisation that is nimbler and better able to respond to customers. Read more in the Employee overview section of our Annual Report. ",,,,0.6318
2194,page 76 of ../pdf/shell.pdf,"(56.69300842285156, 490.61578369140625, 279.8130187988281, 542.5597534179688)",36,"EMPLOYEE ENGAGEMENT The Shell People Survey is one of our principal tools to measure employee engagement, motivation, affiliation and commitment to Shell. It provides insights into employees’ views and has had a consistently high response rate. ",,,,0.8941
2195,page 76 of ../pdf/shell.pdf,"(56.69300842285156, 551.0637817382812, 296.54095458984375, 602.5597534179688)",49,"In 2020, the response rate was 86.1%, our highest ever level and an increase of 0.6 percentage points compared with 2019. The average employee engagement score was 78 points out of 100, the same as in 2019, which places us among the leading companies across a range of industries. ",,,,0.6486
2197,page 76 of ../pdf/shell.pdf,"(56.69300842285156, 651.0637817382812, 296.2449645996094, 702.5597534179688)",54,"Embedding the principles of diversity and inclusion in the way we do business gives us a better understanding of the needs of our people, partners, suppliers and customers. A diverse workforce, supported by an inclusive and caring environment that respects and nurtures diverse people, is a way to improve our safety and business performance. ",['SDG_8'],,['SDG_8'],0.9538
2199,page 76 of ../pdf/shell.pdf,"(310.3940124511719, 471.4208068847656, 551.7059936523438, 512.9168090820312)",38,"We continue our focus on attracting, developing and promoting more women, and we are supporting initiatives that encourage girls to study science, technology, engineering and mathematics. We also do this by creating a culture of respect and inclusion. ",,,,0.9442
2200,page 76 of ../pdf/shell.pdf,"(310.3940124511719, 521.4208374023438, 548.41796875, 572.9168090820312)",52,"At the end of 2020, the proportion of women in senior leadership positions was 27.8%, an increase of 1.4 percentage points compared with the end of 2019. We are working to achieve 30% representation of women in senior leadership positions by the end of 2021, 35% by 2025 and 40% by 2030. ",,,,0.3182
2201,page 76 of ../pdf/shell.pdf,"(310.3940124511719, 581.4208374023438, 551.0501098632812, 622.9168090820312)",35,"Shell's Chief Executive Officer Ben van Beurden is a member of the Catalyst CEO Champions for Change, a group of more than 50 CEOs who pledge to support women’s advancement at all levels of leadership. ",,,,0.7269
2202,page 76 of ../pdf/shell.pdf,"(310.39398193359375, 631.4208374023438, 551.8899536132812, 702.9168090820312)",67,"Shell is a member of the disability campaign The Valuable 500, which seeks to eliminate the exclusion of disabled people worldwide and ensure disability inclusiveness remains a priority for global business leaders. Our workplace accessibility service currently serves 83 locations globally. The service is designed to ensure that all employees have access to reasonable physical workplace or other adjustments so that they can work effectively and productively. ",,,,0.8402
2203,page 76 of ../pdf/shell.pdf,"(310.39398193359375, 711.4208374023438, 551.72216796875, 742.9168090820312)",31,"In 2020, we established a Care-for-Self programme to encourage staff to pay attention to their physical and mental well-being, and to support them as they did so. This was considered particularly ",,,,0.6808
2238,page 77 of ../pdf/shell.pdf,"(70.614990234375, 449.31280517578125, 503.87896728515625, 480.8088073730469)",44,"[A] All metrics except the employees metric exclude the employees in certain Upstream, Renewables and Energy Solutions and Downstream companies that maintain their own HR systems. [B] As part of its restructuring plans, Shell expects to reduce 7,000-9,000 jobs by the end of 2022. ",,,,0.4588
2240,page 77 of ../pdf/shell.pdf,"(56.693992614746094, 523.3128051757812, 297.96600341796875, 624.8087768554688)",97,"At Shell, we support and enable people from every background, and strive to be a leader in lesbian, gay, bisexual and transgender (LGBT+) inclusion in the workplace. We have pledged support for the UN LGBTI Standards of Conduct for Business. We benchmark ourselves externally with consistent top-tier results. For example, in 2020 in the USA we earned a 100% score in the Human Rights Campaign Foundation’s Corporate Equality Index, a recognition we have earned annually since 2016. In 2020, Shell has again been benchmarked as a top employer in the Workplace Pride Global inclusive workplace benchmark survey. ",['SDG_9'],,['SDG_9'],0.8225
2241,page 77 of ../pdf/shell.pdf,"(56.694000244140625, 633.3128051757812, 293.6940002441406, 704.8087768554688)",66,"We also created a global LGBT+ forum that is backed by members of Shell’s Executive Committee and comprises LGBT+ colleagues and others at Shell seeking to help or who have a common interest in the advancement of LGBT+ inclusion. The forum is active in a number of areas. It is, for example, strengthening our approach to developing talent and cooperating across industry and non- governmental organisations. ",['SDG_9'],,['SDG_9'],0.9413
2242,page 77 of ../pdf/shell.pdf,"(56.694000244140625, 713.3128051757812, 294.654052734375, 754.8087768554688)",47,"Shell has established a global Diversity & Inclusion Council for Race, sponsored by our CEO Ben van Beurden. The council aims to build on our actions to advance diversity in our workforce so it better reflects communities where we work and from which we draw talent. While ",,,,0.7165
2243,page 77 of ../pdf/shell.pdf,"(310.39501953125, 493.31280517578125, 548.2189331054688, 524.8087768554688)",31,"seeking to drive change across the organisation, the council has identified the USA and the UK as the focus of much of its initial efforts to address diversity and inclusion challenges. ",,,,0.0772
2244,page 77 of ../pdf/shell.pdf,"(310.39501953125, 533.3128051757812, 549.3311157226562, 594.8087768554688)",62,"We use our Shell People Survey as a key measure of success for diversity and inclusion, striving each year for consistently high engagement scores from staff. In 2020, the survey results related to this topic showed an increase of one point to 84. For 2021, the survey questions will be updated so that employees can provide further feedback on diversity and inclusion. ",,,,0.8402
2245,page 77 of ../pdf/shell.pdf,"(310.39501953125, 602.8648071289062, 550.819091796875, 674.8087768554688)",66,"NEW ENERGY SKILLS As we grow our Renewables and Energy Solutions business (formerly New Energies), with investments in low-carbon technologies such as electric-vehicle charging and wind power, Shell and its employees will require new skills. We will focus on attracting and developing talented people with the right knowledge and skills, and will support staff to gain skills and retrain, for a world of increasing energy transition. ","['SDG_4', 'SDG_7']",['SDG_7'],"['SDG_7', 'SDG_4']",0.9597
2246,page 77 of ../pdf/shell.pdf,"(310.39501953125, 683.3128051757812, 549.635009765625, 734.8087768554688)",40,"The Paris Agreement cites just transition as an essential part of climate action by governments, including a focus on the creation of decent work and quality jobs. You can read more about our approach to just transition on www.shell.com/energy-and-innovation/the-energy- future/a-fair-and-just-transition ","['SDG_8', 'SDG_9', 'SDG_13']",,"['SDG_9', 'SDG_13', 'SDG_8']",0.6486
2255,page 78 of ../pdf/shell.pdf,"(56.69300079345703, 130.11578369140625, 297.1089782714844, 202.05978393554688)",65,"OUR APPROACH TO HUMAN RIGHTS Human rights are fundamental to Shell’s core values of honesty, integrity and respect for people, and critical to being trusted, valued and supported by society. We focus on four areas where human rights are essential to how we work and where we see the highest risk for a potential impact on human rights: communities, security, labour rights and supply chains. ",['SDG_8'],,['SDG_8'],0.9509
2256,page 78 of ../pdf/shell.pdf,"(56.69300079345703, 210.56378173828125, 295.301025390625, 282.0597839355469)",66,"Our approach is informed by the UN Universal Declaration of Human Rights, the International Labour Organization Declaration on Fundamental Principles and Rights at Work, and the UN Guiding Principles on Business and Human Rights. Human rights due diligence is embedded into our existing processes and frameworks, such as the Health, Safety, Security, Environment and Social Performance Control Framework. It applies to all our employees and contractors. ",['SDG_8'],,['SDG_8'],0.6369
2257,page 78 of ../pdf/shell.pdf,"(56.69300079345703, 290.11578369140625, 296.9809875488281, 352.0597839355469)",60,"Worker welfare In 2020, we continued to take steps to improve our approach to human rights. This included launching a worker welfare manual which will help to better identify and manage worker welfare risks we face in high-risk countries. The manual builds on our previous work in this area and sets principles for our businesses to start implementing in 2021. ",,,,0.7506
2258,page 78 of ../pdf/shell.pdf,"(310.3940124511719, 130.56378173828125, 550.586181640625, 212.05978393554688)",70,"We worked closely with Building Responsibly, a group of leading engineering and construction companies, to promote their Worker Welfare Principles, standards and guidance across our businesses and with our contractors. Along with IPIECA, the global oil and gas industry association for advancing environmental and social performance, and the International Association of Oil & Gas Producers (IOGP), we are working to promote worker welfare across the energy industry as a whole. ",,,,0.743
2259,page 78 of ../pdf/shell.pdf,"(310.3940124511719, 220.56378173828125, 544.4501342773438, 282.0597839355469)",54,"In 2020, we joined the UN Global Compact Action Platform on Decent Work in Global Supply Chains to work with companies and non-governmental organisations to improve human rights and labour rights in global supply chains. This supports our efforts to promote decent work and economic growth, Goal 8 of the UN Sustainable Development Goals. ","['SDG_8', 'SDG_9']",,"['SDG_9', 'SDG_8']",0.8625
2260,page 78 of ../pdf/shell.pdf,"(310.3940124511719, 290.56378173828125, 551.56201171875, 342.0597839355469)",46,We also stepped up our efforts to maintain healthy working conditions and worker accommodation in response to the COVID-19 pandemic. We developed detailed guidelines aimed at minimising the potential impact of the pandemic on worker welfare and ensuring that Shell companies continued to meet our standards. ,['SDG_3'],,['SDG_3'],0.5859
2268,page 78 of ../pdf/shell.pdf,"(61.3841438293457, 640.697021484375, 165.31663513183594, 743.076904296875)",50,"We respect our employees’ and  contractors’ rights, including  freedom from forced labour and  non-discrimination by working in  line with the International Labour  Organization's Declaration on  Fundamental Principles and Rights  at Work and the UN Global   Compact. We respect the   principles of freedom of   association and the right to   collective bargaining. ",['SDG_8'],,['SDG_8'],0.9118
2270,page 78 of ../pdf/shell.pdf,"(187.06138610839844, 640.697021484375, 296.4356994628906, 751.4700927734375)",60,Our activities can impact the   communities where we operate.  Through careful project design and  responsible management we aim to  minimise those impacts and avoid  human rights infringements. We do  this in line with the International  Finance Corporation’s Performance   Standards and the UN Guiding  Principles on Business and Human  Rights. We work with local   communities to jointly identify  solutions and opportunities. ,,['SDG_16'],['SDG_16'],0.6124
2272,page 78 of ../pdf/shell.pdf,"(312.7386169433594, 640.697021484375, 422.95941162109375, 743.076904296875)",63,"Shell aims to keep staff and facilities  safe while respecting the human  rights and security of local   communities. We carefully assess  the security threats and risks to   our operations and work with   governments and partners to  provide a secure working   environment. Shell only uses armed  security in countries where the  threats are most severe, or if it   is a requirement under local laws. ",['SDG_8'],,['SDG_8'],0.6815
2273,page 78 of ../pdf/shell.pdf,"(438.4158630371094, 640.697021484375, 547.3494873046875, 743.076904296875)",61,"The Shell Supplier Principles outline  what we expect from contractors  and suppliers in areas such as  human rights. This includes ensuring  no use of forced, prison or   compulsory labour or payment of  recruitment fees by workers. The  principles also ensure a safe, secure  and healthy workplace for staff and  contractors and payment of wages  that meet or exceed national legal  standards. ",['SDG_8'],,['SDG_8'],0.5719
2296,page 79 of ../pdf/shell.pdf,"(56.6929931640625, 96.11577606201172, 296.8690490722656, 178.05978393554688)",68,"Listening to communities The community feedback mechanisms we have implemented in our major operations and projects enable us to receive, track and respond to questions and complaints from community members (see Engaging communities). We continually assess and look for ways to increase their effectiveness in providing communities with access to remedy. Our approach for these assessments is informed by the UN Guiding Principles on Business and Human Rights. ",,,,0.25
2297,page 79 of ../pdf/shell.pdf,"(56.6929931640625, 186.56378173828125, 294.804931640625, 228.05978393554688)",38,"In 2020, we strengthened our community feedback mechanisms to help ensure that we treat community feedback consistently across our operations, respect anonymity and allow communities to pursue other options if they disagree with the outcome of a complaint. ",,,,0.875
2299,page 79 of ../pdf/shell.pdf,"(56.6929931640625, 266.11578369140625, 291.4369201660156, 328.0597839355469)",45,MODERN SLAVERY Shell is opposed to all forms of modern slavery. Such exploitation is against our commitment to respect human rights as set out in the UN Universal Declaration of Human Rights and the International Labour Organization’s Declaration on Fundamental Principles and Rights at Work. ,['SDG_8'],,['SDG_8'],-0.7672
2300,page 79 of ../pdf/shell.pdf,"(56.6929931640625, 336.56378173828125, 296.3490295410156, 368.0597839355469)",31,"We continually work to safeguard human rights in all aspects of doing business and have embedded human rights in our Shell General Business Principles, Code of Conduct and Shell Supplier Principles. ",,,,0.3818
2301,page 79 of ../pdf/shell.pdf,"(56.6929931640625, 376.11578369140625, 283.7249450683594, 438.0597839355469)",45,"Tackling modern slavery Governments and regulators are increasing their focus on human rights in supply chains. For example, the Australian and UK governments require companies to explain the actions they take to assess, identify and reduce the risk of modern slavery in their supply chains. ",['SDG_8'],,['SDG_8'],-0.9136
2302,page 79 of ../pdf/shell.pdf,"(56.6929931640625, 446.56378173828125, 292.2369079589844, 498.0597839355469)",51,"We publish a statement under the UK Modern Slavery Act 2015 annually, setting out the steps we have taken against modern slavery in our business and supply chains. We will make our first statement under the Australian Modern Slavery Act in mid-2021. Governments including Canada and Norway are also considering regulations. ",['SDG_8'],,['SDG_8'],-0.9468
2303,page 79 of ../pdf/shell.pdf,"(56.6929931640625, 506.56378173828125, 298.6849365234375, 558.0597534179688)",50,"We are currently well positioned to deliver these regulatory statements and to act when needed. For instance, in response to the outbreak of COVID-19 in Australia, we worked to ensure that our main personal protective equipment supplier and its sub-suppliers for the country complied with labour and human rights requirements. ",,['SDG_3'],['SDG_3'],0.5719
2305,page 79 of ../pdf/shell.pdf,"(56.69297790527344, 596.1157836914062, 294.3489990234375, 638.0597534179688)",23,"SECURITY PRACTICES We continually seek to improve how we manage security risks to help protect our employees, contractors, fence-line communities and the environment. ",,,,0.8918
2309,page 79 of ../pdf/shell.pdf,"(321.7322998046875, 237.85858154296875, 529.1962280273438, 279.3545837402344)",35,“Shell companies in Nigeria have been implementing the Voluntary Principles on Security and Human Rights for more than 20 years. The principles help us identify security-related human rights risks and ways we could address them. ,,,,0.4588
2310,page 79 of ../pdf/shell.pdf,"(321.7322998046875, 287.85858154296875, 536.3803100585938, 339.3545837402344)",40,"“We work closely with Nigeria government security agents, who are vital to safeguarding our operations. We provide regular briefings on the principles to help agents who support our activities in their interactions with our staff and contractors, and local communities. ",,,,0.8779
2311,page 79 of ../pdf/shell.pdf,"(321.7322998046875, 347.85858154296875, 533.4842529296875, 429.3545837402344)",72,"“In 2020, we took steps to help stop the spread of COVID-19 and ensure we continue to meet our responsibilities under the principles. Together with agents we developed new working procedures in line with national COVID-19 regulations and issued guidance on upholding the rule of law while respecting human rights and keeping agents and others safe. We also adjusted work patterns and the number of personnel rotations to reduce risks for agents.” ",['SDG_16'],,['SDG_16'],0.8126
2312,page 79 of ../pdf/shell.pdf,"(310.393310546875, 447.7795715332031, 539.473388671875, 489.27557373046875)",38,"We work to maintain the safety, security and human rights of our employees, contract staff and local communities. The Voluntary Principles on Security and Human Rights (VPSHR) are implemented across Shell where there are identified threats of infraction. ",,,,0.5859
2313,page 79 of ../pdf/shell.pdf,"(310.393310546875, 497.7795715332031, 548.59326171875, 539.2755737304688)",36,We include VPSHR and use-of-force clauses in our private security contract template and raise the principles in engagements with public security forces. We carry out annual risk assessments and develop plans to manage the identified risks. ,,,,0.296
2314,page 79 of ../pdf/shell.pdf,"(310.393310546875, 547.7796020507812, 550.3853149414062, 599.2755737304688)",53,"Training and awareness briefings are carried out with the security forces that we rely on in our implementation countries. We annually report on our implementation of the VPSHR in this report. In line with our guidelines, we undertake assurance reviews of our implementation annually and work with country teams to assess our implementation. ",,,,0.5859
2315,page 79 of ../pdf/shell.pdf,"(310.393310546875, 607.7796020507812, 550.0812377929688, 639.2755737304688)",22,Visit www.shell.com/sustainability/transparency/human-rights for more on our approach to human rights and security. Read more about our implementation of the VPSHR at www.shell.com/vpshr ,['SDG_9'],,['SDG_9'],0.34
2324,page 80 of ../pdf/shell.pdf,"(56.69300079345703, 130.11578369140625, 298.32501220703125, 182.05978393554688)",37,ENGAGING COMMUNITIES Engaging with communities is essential to understanding their priorities and concerns. We listen to feedback people might have as well as ideas so these can be addressed in the planning and design of our projects. ,,,,0.7672
2325,page 80 of ../pdf/shell.pdf,"(56.69300079345703, 190.56378173828125, 282.96502685546875, 222.05978393554688)",29,"Our Health, Safety, Security, Environment and Social Performance Control Framework expects us to first avoid or, where this is not possible, minimise our impacts on people through project design. ",['SDG_8'],,['SDG_8'],0.4588
2326,page 80 of ../pdf/shell.pdf,"(56.69300079345703, 230.56378173828125, 294.7409973144531, 302.0597839355469)",66,"Our community feedback mechanisms enable us to receive, track and respond to questions and complaints from community members. They are also an important part of our approach to providing access to remedy. We regularly assess these mechanisms and look for ways to improve their effectiveness according to the UN Guiding Principles on Business and Human Rights. In 2020, we published an updated community feedback mechanism guide. ",,,,0.25
2327,page 80 of ../pdf/shell.pdf,"(56.69300079345703, 310.11578369140625, 295.541015625, 342.0597839355469)",23,Community liaison officers We have a network of around 100 community liaison officers who are the bridge between Shell and our local communities. ,,,,0.0
2328,page 80 of ../pdf/shell.pdf,"(56.69300079345703, 350.56378173828125, 298.42095947265625, 412.0597839355469)",55,"The COVID-19 pandemic has had a severe impact on people’s livelihoods and access to basic services, such as health and education. We are working to help people in the communities where we work and community liaison officers have used online platforms to maintain relations with communities and continue social investment programmes during lockdowns and quarantines. ","['SDG_1', 'SDG_3', 'SDG_4']",,"['SDG_1', 'SDG_3', 'SDG_4']",0.25
2329,page 80 of ../pdf/shell.pdf,"(56.69300079345703, 420.56378173828125, 298.60498046875, 462.0597839355469)",42,"For example, in Brazil, we used virtual engagement sessions and social media to connect with people from 21 communities in eight municipalities, and in the Philippines we held a virtual meeting to hear community concerns about the closure of our Tabangao refinery. ",,,,0.4588
2330,page 80 of ../pdf/shell.pdf,"(56.69300079345703, 470.56378173828125, 297.6609802246094, 542.0597534179688)",80,"Early in 2020, we launched a new global community feedback tool. This enables us to globally track and respond to all queries that we receive. It allows our community liaison officers to document all types of feedback. It is accessible via a mobile app and can be used to send feedback received in the field to those who can act to resolve issues. Asset managers can generate reports to help them analyse trends, detect underlying causes, and decide appropriate action. ",,,,0.8074
2331,page 80 of ../pdf/shell.pdf,"(66.61399841308594, 698.2717895507812, 269.13446044921875, 723.09326171875)",20,"Our community liaison officer visits local communities in Queensland, Australia, to help build relationships and gather feedback about operations nearby. ",,,,0.4019
2332,page 80 of ../pdf/shell.pdf,"(310.39398193359375, 130.56280517578125, 550.4020385742188, 222.05880737304688)",87,"In Oman, we appointed two community liaison officers to manage community relations and social impact during a seismic survey conducted by our Shell-operated Block 42 joint venture (Shell interest 50%) from September 2019 to March 2020. The project’s community feedback mechanism helped us to better understand concerns over safety and noise, among other things. We received 21 complaints and 165 requests and questions, as well as 13 positive comments, between March 2019 and March 2020, which our community liaison officers resolved working closely with the operations team. ",['SDG_3'],,['SDG_3'],0.8591
2333,page 80 of ../pdf/shell.pdf,"(310.39398193359375, 230.56280517578125, 548.4338989257812, 272.0588073730469)",34,We also launched social investment programmes delivered through a local non-governmental organisation in four schools. The road safety awareness sessions were attended by 489 students and 129 teachers attended the first aid training sessions. ,,,,0.5106
2334,page 80 of ../pdf/shell.pdf,"(310.39398193359375, 280.11480712890625, 549.4420166015625, 342.0588073730469)",52,"INDIGENOUS PEOPLES Our activities can affect indigenous peoples who hold specific rights for the protection of their cultures, traditional ways of life and special connections to land and water. We seek the support and agreement of indigenous peoples potentially affected by our projects. We do this through dialogue and impact management processes. ",,,,0.7906
2335,page 80 of ../pdf/shell.pdf,"(310.39398193359375, 350.56280517578125, 552.3218994140625, 412.0588073730469)",52,"Shell has also developed a public position statement on Free Prior and Informed Consent (FPIC), a principle recognised in the UN Declaration on the Rights of Indigenous Peoples. We work alongside governments and seek the support and agreement of potentially impacted indigenous peoples before starting a project that may affect their rights. ",['SDG_16'],,['SDG_16'],0.8779
2336,page 80 of ../pdf/shell.pdf,"(310.39398193359375, 420.11480712890625, 552.7459106445312, 512.0587768554688)",74,"Indigenous communities in the Americas In Bolivia, we are working with the Weenhayek indigenous people and a local non-governmental organisation to develop a social investment project that aims to help preserve cultural practices and provide community benefits. This work includes improving food security and supporting income-generating projects for more than 1,000 community members. The Weenhayek people live and work in areas near our La Vertiente gas operations, which are being transferred to the government. ",,,,0.9081
2337,page 80 of ../pdf/shell.pdf,"(310.39398193359375, 520.5628051757812, 551.5939331054688, 612.0587768554688)",77,"In 2020, we announced a joint reforestation project with Tŝilhqot’in National Government in a region of Western Canada affected by recent wildfires. Shell-funded tree planting will be managed by Central Chilcotin Rehabilitation, a Tŝilhqot’in forestry company. The project aims to plant around 840,000 trees in affected areas that have not regenerated naturally. Potential benefits of the project include indigenous employment opportunities and forest ecosystem rejuvenation. It may also lead to opportunities to generate carbon credits in future. ",,"['SDG_15', 'SDG_3']","['SDG_3', 'SDG_15']",0.7964
2338,page 80 of ../pdf/shell.pdf,"(310.39398193359375, 620.5628051757812, 551.6179809570312, 712.0587768554688)",81,"In Argentina, we continued our extensive engagement sessions with indigenous people, as well as local farmers and nearby communities, in the Vaca Muerta shales basin in Neuquén. This included incorporating community feedback into our operational plans and schedules. We also help indigenous community members improve agricultural production through technical assistance and our employee volunteer programme. Through this outreach, we have managed to develop strong relationships with the community in the basin, avoiding impact on other people and disruption to our activities. ",['SDG_3'],,['SDG_3'],0.8879
2461,page 82 of ../pdf/shell.pdf,"(66.61399841308594, 244.27178955078125, 282.59588623046875, 269.0932922363281)",22,Representatives from Canada's Tŝilhqot’in National Government and Central Chilcotin Rehabilitation forestry company survey wildfire damage to a forested area of Tŝilhqot’in land. ,,,,-0.4939
2463,page 82 of ../pdf/shell.pdf,"(56.69300079345703, 324.4207763671875, 297.19696044921875, 365.9167785644531)",27,"Cultural heritage refers to places of archaeological, historical, cultural, artistic and religious significance. It also includes the preservation of unique environmental features, cultural knowledge and traditional lifestyles. ",['SDG_11'],,['SDG_11'],0.2732
2464,page 82 of ../pdf/shell.pdf,"(56.69300079345703, 374.4207763671875, 297.7170104980469, 455.9167785644531)",74,"Our approach starts with considering how to avoid or minimise our impact on cultural heritage. This can involve carrying out archaeological assessments to inform, among other things, project design and site selection. We then develop chance find procedures to deal with previously unknown heritage resources that may be discovered during construction. We train staff and contractors to make them fully aware of these resources to give them the authority to halt work if necessary. ",,,,0.0258
2465,page 82 of ../pdf/shell.pdf,"(56.69300079345703, 463.9727783203125, 297.5489807128906, 565.916748046875)",84,"Ancient sites in Oman In 2020, Oman Shell Exploration and Production B.V. surveyed thousands of square kilometres in the Ash-Sharqiyyah Region of Oman to understand and map its archaeology before starting seismic exploration activities. The surveys revealed more than 150 sites containing some 450 archaeological finds including tombs, monuments, graves and stone tools, many of which were not officially recorded previously. These finds are of great value for Oman’s national identity, culture and heritage, and have now been handed over to the Omani government. ",['SDG_3'],,['SDG_3'],0.7964
2466,page 82 of ../pdf/shell.pdf,"(56.69300079345703, 573.9727783203125, 298.989013671875, 675.916748046875)",96,"The Great Wall of China In 2020, we built an underground gas pipeline in Shaanxi province, which runs beneath the Great Wall of China. When planning the pipeline, we worked with local cultural heritage authorities to carry out an archaeological assessment. This revealed the potential for our planned construction to damage the wall’s foundations and disturb unknown buried historical objects. As a result, we selected a crossing point with the least potential impact, performed all construction activities at least 150 metres away from the wall and used directional drilling to bury the pipeline at sufficient depth. ",,['SDG_11'],['SDG_11'],0.5106
2468,page 82 of ../pdf/shell.pdf,"(310.3940124511719, 96.11479949951172, 549.3299560546875, 188.05880737304688)",71,"INVOLUNTARY RESETTLEMENT We sometimes require temporary or permanent access to areas of land or sea where people are living or working. Where resettlement is unavoidable, we work with local communities to help them resettle and maintain, or improve, their standard of living in accordance with international standards for resettlement (notably IFC Performance Standard 5 on land acquisition and involuntary resettlement). If necessary, we help support these communities to establish alternative livelihoods. ",,,,0.8979
