id,page,bbox,text_length,text,aurora,OSDG,combined,sentiment
5237,page 67 of ../pdf/generalmills.pdf,"(427.4700012207031, 492.08807373046875, 705.20556640625, 511.25408935546875)",21,n   Supported field biologist teams partnering with farmers to establish and expand  pollinator habitats across key agricultural regions in the U.S. ,,,,0.5574
5238,page 67 of ../pdf/generalmills.pdf,"(427.4700012207031, 515.0880737304688, 707.4044799804688, 534.2540893554688)",22,n   Supported leading global research to advance understanding of factors and risks  impacting pollinators and share findings to improve bee population health. ,,,,0.6486
5277,page 68 of ../pdf/generalmills.pdf,"(589.4351806640625, 166.12728881835938, 734.2813110351562, 208.8978729248047)",23,"of our employees worldwide report  volunteering in their communities,  sharing their time and talent in ways  that serve both people and the planet. ",,,,0.6808
5282,page 68 of ../pdf/generalmills.pdf,"(589.61572265625, 492.173828125, 726.8943481445312, 534.9443969726562)",20,in cumulative giving provided by  General Mills and our Foundation to  strengthen communities since our  Foundation was established in 1954* ,,,,0.5719
5287,page 68 of ../pdf/generalmills.pdf,"(589.5001220703125, 544.4038696289062, 716.8565063476562, 578.6698608398438)",20,"*This figure includes General Mills  Foundation grants, Box Tops for Education™  giving, corporate contributions and the  company’s global food donations. ",['SDG_4'],,['SDG_4'],0.765
5288,page 68 of ../pdf/generalmills.pdf,"(229.79647827148438, 262.49188232421875, 560.2942504882812, 348.107177734375)",66,"r In fiscal 2020, more than 200 employees  based throughout the U.S. from our  Convenience Stores and Foodservice  division volunteered at 25 food banks as  part of our Hometown Hunger Heroes  program, lending their time and talent  and augmenting a US$125,000 grant from  General Mills to these food banks. r This video highlights many of the ways we  are helping to increase food security in Canada. ",['SDG_2'],,['SDG_2'],0.91
5291,page 68 of ../pdf/generalmills.pdf,"(81.95999908447266, 392.1339111328125, 522.4406127929688, 411.2999267578125)",32,"Around the world, our employees volunteered more than 8,000 hours during the pandemic (between March 1 and Oct. 31, 2020).  Here are a few ways they made a difference in their communities: ",,,,0.0
5292,page 68 of ../pdf/generalmills.pdf,"(82.0, 523.3719482421875, 222.85879516601562, 559.4406127929688)",24,"r In Brazil, France, India, Spain, the  U.K. and U.S., employees provided food  and supplies to front-line workers and  others affected by the pandemic. ",,,,-0.1531
5294,page 68 of ../pdf/generalmills.pdf,"(392.99603271484375, 523.357421875, 532.8912353515625, 559.4261474609375)",25,"r More than 2,000 employees and  their family members prepared over  1,500 boxes and bags with snacks and  supplies for nonprofits in 40 U.S. states. ",,,,0.2263
5352,page 69 of ../pdf/generalmills.pdf,"(593.918212890625, 133.32229614257812, 743.716796875, 209.08326721191406)",37,"In response to natural disasters, we  provided nearly US$65,000 in financial  and in-kind donations to the Australian  Red Cross, American Red Cross and  WIRES Animal Rescue in charitable  giving contributed by General Mills  worldwide in fiscal 2020.*  ",,,,0.743
5355,page 69 of ../pdf/generalmills.pdf,"(594.0, 416.9219055175781, 744.1201782226562, 442.1878967285156)",24,"**Contributions in U.S. dollars from March 1 to Nov. 1,  2020, including giving associated with the COVID-19  pandemic and efforts to advance racial equity. ",['SDG_3'],,['SDG_3'],0.34
5362,page 69 of ../pdf/generalmills.pdf,"(76.0, 353.0418701171875, 218.3450164794922, 477.2078857421875)",66,"Our employees volunteer with Partners  in Food Solutions (PFS), an independent  nonprofit organization originally founded  by General Mills that links the technical  and business expertise of volunteer  employees from seven food companies  with high-potential food processors  and millers in 11 African countries. PFS  enables and supports many important  social outcomes, including the expanded  supply of safer and more nutritious food  in some of Africa’s largest countries. ",,,,0.7783
5367,page 69 of ../pdf/generalmills.pdf,"(240.5, 404.0418701171875, 384.83612060546875, 444.2078857421875)",22,"n   More than 1,600 early-stage food  companies received support and  training to help improve food safety and  quality and improve their businesses. ",['SDG_9'],,['SDG_9'],0.9186
5371,page 69 of ../pdf/generalmills.pdf,"(405.0, 454.3078918457031, 543.1778564453125, 535.3629150390625)",50,"r Krishna Mahajan, a packaging  engineer at General Mills, helped  Mushili, a food processor in Zambia,  develop new packaging for pre-cooked  beans that is less prone to damage  and made with less plastic. Pictured  here are PFS Program Manager Daniel  Mwape and Mushili CEO Vaezi Chima  holding the new packaging.  ",,,,-0.4472
5418,page 70 of ../pdf/generalmills.pdf,"(589.4340209960938, 185.50228881835938, 733.0870971679688, 217.2760772705078)",20,"in quick response grants to help heal,  rebuild and nourish the Twin Cities  community in the wake of civil unrest* ",,,,0.5574
5420,page 70 of ../pdf/generalmills.pdf,"(589.5, 337.4839172363281, 732.8579711914062, 389.7499084472656)",42,*Grant recipients: Appetite for Change; Northside  Achievement Zone; Pillsbury United Communities;  and Twin Cities Rebuild for the Future Fund  (administered by the Greater Twin Cities United  Way) as of June 2020. Twin Cities includes the  greater Minneapolis and St. Paul metro area. ,,['SDG_3'],['SDG_3'],0.8625
5421,page 70 of ../pdf/generalmills.pdf,"(589.67822265625, 263.1372985839844, 746.7855224609375, 327.9014892578125)",33,Nearly 200 leaders and managers from  Minnesota-based companies now actively  working together in the Minnesota  Business Coalition for Racial Equity to  take actions that can tangibly advance  progress toward racial equity in Minnesota ,,,,0.6249
5423,page 70 of ../pdf/generalmills.pdf,"(54.0, 475.8418884277344, 206.58998107910156, 583.888671875)",77,"r On June 12, 2020, we hosted a Day of  Courageous Action to make a positive  change in our community following civil  unrest. More than 325 employees at our  headquarters facility, including Chairman  and CEO Jeff Harmening, came together  to provide donations and assemble 10,000  various supply kits with resources most  requested by our community members.  Learn more about our Day of Courageous  Action social and racial justice learning  events in the People section of this report. ",,,,0.93
5425,page 70 of ../pdf/generalmills.pdf,"(252.4600067138672, 445.6333923339844, 711.4432983398438, 496.2994079589844)",92,"Box Tops for Education is a fully digital program operated by General Mills that provides funds for participating U.S. schools, which  can be used for supplies and other priorities. To advance equity in education and ensure all kids can reach their full potential, Box Tops  is helping to equip teachers to identify and address racial bias, supporting programs that work to increase the number of teachers  of color, and distributing Box Tops funds to impact Title One Schools. These efforts have begun in our hometown of Minneapolis,  Minnesota, with plans to expand.  ",['SDG_4'],,['SDG_4'],0.9648
5434,page 70 of ../pdf/generalmills.pdf,"(247.5, 162.37188720703125, 384.2455139160156, 223.5378875732422)",24,"We will philanthropically invest and   engage with food bank, anti-hunger and  racial justice organizations to  address food insecurity that  disproportionately impacts  communities of color.  ",['SDG_2'],['SDG_1'],"['SDG_1', 'SDG_2']",0.4588
5435,page 70 of ../pdf/generalmills.pdf,"(399.6029968261719, 162.37188720703125, 540.8069458007812, 223.5378875732422)",26,"We will use our philanthropy to eliminate  the academic outcome disparities  between students of color and  their white counterparts in  our headquarters community  of Minneapolis, Minnesota. ",,,,0.0
5442,page 71 of ../pdf/generalmills.pdf,"(61.08000183105469, 105.85730743408203, 729.79345703125, 114.39830017089844)",20,Energy usage rate (GJ/metric ton of product) GRI 302-3 1.92 1.92 1.90 1.89 1.88 1.87 1.86 1.91 1.89 1.91 1.90 ,,,,0.2732
5460,page 71 of ../pdf/generalmills.pdf,"(61.27490234375, 304.97589111328125, 729.7953491210938, 314.603515625)",22,GHG emissions rate (metric tons CO2e/metric tons of product) GRI 305-4 0.204 0.206 0.206 0.181 0.173 0.171 0.162 0.165 0.16 0.16 0.15 ,,,,0.0
5461,page 71 of ../pdf/generalmills.pdf,"(61.09490966796875, 316.13641357421875, 729.7924194335938, 325.56341552734375)",20,"GHG emissions (Scopes 1 and 2)** (metric tons CO2e) 1,017 1,006 961 1,013 965 945 882  831  778 785 830 ",,,,0.0
5469,page 71 of ../pdf/generalmills.pdf,"(61.09271240234375, 403.8157043457031, 729.80615234375, 411.68719482421875)",21,GHG emissions from renewables (not in Scope 1 or 2) 0 1 3 44 48 48 40  43  38 32 35 ,,,,0.0
5477,page 71 of ../pdf/generalmills.pdf,"(61.087158203125, 492.9381103515625, 729.800537109375, 500.8096008300781)",20,Solid waste generation rate (metric tons/metric ton of product) 0.037 0.037 0.034 0.034 0.033 0.035 0.043 0.045 0.065 0.061 0.064 ,,,,-0.296
5479,page 71 of ../pdf/generalmills.pdf,"(61.113037109375, 519.2955932617188, 729.8265380859375, 535.1686401367188)",23,Percentage of owned production facilities that achieved zero waste   to landfill**** (%)  N/A  N/A   N/A  12% 16% 17% 12% 14% 20% 24% 30% ,,,,-0.4215
5480,page 71 of ../pdf/generalmills.pdf,"(53.619998931884766, 541.1769409179688, 752.3297119140625, 603.849365234375)",273,"*Data in this table is reported on a June to May basis (through May of the year noted). Energy usage, GHG emissions, water withdrawal, and solid waste generation absolute and rate data are from wholly owned or controlled production facilities globally and reflect our  footprint in that fiscal year. Past fiscal years have not been adjusted for acquisitions or divestitures. Solid waste data in this table is from production and excludes waste associated with construction as well as nonproduction activities such as new product trials. Some  segments do not add up to total, due to rounding. Some data are restated compared to reporting in prior years to reflect improvements in data gathering and tracking methodologies. Beginning in 2013, data reflects the acquisition of Yoplait and Yoki. Yoplait solid waste  data for 2013 and 2014 and all Yoki data for 2013 and 2014 were estimated. Beginning in 2017, data reflects the acquisition of Carolina. Beginning in 2019, GHG emissions, energy usage, and water withdrawal data reflects the acquisition of Blue Buffalo Pet Products, Inc.,  completed in April 2018. **Scope 1 and 2 GHG emissions data were calculated using the location-based method. These data were externally verified for 2010 and 2015–2019 by Bureau Veritas, and for 2020 by Apex Companies LLC. ***Using market-based calculations, Scope 2 GHG emissions for 2020 equaled 368,398 metric tons CO₂e. Market-based calculations include the application of RECs and European Residual Mix Factors. ****These facilities sent no waste to landfill or incineration without energy recovery. Data includes facilities that were operating at the end of the relevant fiscal year. For years prior to 2013, General Mills did not  report this data. ",['SDG_12'],"['SDG_12', 'SDG_11']","['SDG_11', 'SDG_12']",-0.5423
5490,page 72 of ../pdf/generalmills.pdf,"(53.63999938964844, 216.02488708496094, 382.7992858886719, 255.2828369140625)",84,"*The company’s facility in San Adrian, Spain, rented its roof to a solar company, which generated 5,378 GJ at that  location in fiscal 2020. That amount is not included in this table. This table does not yet include renewable energy  from the Maverick Creek wind project in central Texas, which began commercial generation in November 2020. **Represents 4% of total energy usage from wholly owned or controlled production facilities globally ***Represents 25% of total electricity usage for all owned operations (production, offices, warehouses, shoppes) ",,['SDG_7'],['SDG_7'],0.7865
5501,page 72 of ../pdf/generalmills.pdf,"(404.8599853515625, 216.02488708496094, 719.45263671875, 255.2828369140625)",71,*Fiscal year data; some segments do not add up to total due to rounding; see box below for methodology. **Data in the Environmental data summary are from wholly owned or controlled production facilities globally. The data in this table include those locations as well as other wholly owned or controlled facilities globally  (such as offices and Häagen-Dazs shops) as well as fleet vehicles.   ***This data is calculated using the market-based method. ,,,,0.4939
5505,page 72 of ../pdf/generalmills.pdf,"(64.76439666748047, 344.7353820800781, 521.4849853515625, 368.11517333984375)",22,Cocoa 90% 93% 100% Origin-direct  investment Direct investment at origin to improve smallholder farmer livelihoods  and ingredient quality Vanilla 32% 75% 100% ,['SDG_9'],,['SDG_9'],0.5859
5509,page 72 of ../pdf/generalmills.pdf,"(64.76439666748047, 395.7341003417969, 515.2418212890625, 426.4580993652344)",31,U.S. wheat 74% 86% 100% Driving toward continuous improvement using Field to Market  framework or comparable metrics with at least 25% of acres under  measurement U.S. sugar beets 81% 89% 100% ,,,,0.4588
5511,page 72 of ../pdf/generalmills.pdf,"(64.76439666748047, 438.4338073730469, 516.12255859375, 456.41680908203125)",24,U.S. dairy   (raw fluid milk) 91% 98% 100% Driving toward continuous improvement as outlined in the ICUSD’s  Stewardship and Sustainability Framework for U.S. Dairy** ,['SDG_9'],,['SDG_9'],0.4588
5515,page 72 of ../pdf/generalmills.pdf,"(64.76439666748047, 483.783203125, 516.7081909179688, 499.65618896484375)",20,"Sugarcane 70% 86% 100% Sourced from independently verified low-risk regions, or compliance  with Bonsucro or comparable standards in high-risk regions ",,,,0.0
5517,page 72 of ../pdf/generalmills.pdf,"(54.8922004699707, 532.5029907226562, 536.2709350585938, 584.7689819335938)",99,"*Progress numbers may vary from year to year due to changes in suppliers, market conditions or improvements in data tracking methodology. All numbers calculated  based on volume except fiber packaging, which is based on percent of spend sustainably sourced. Aggregate percentage is based on the percentages sustainably  sourced for each ingredient, weighted by spend. Data reported for oats, U.S. wheat, U.S. sugar beets and U.S. corn represent percentage progress calculated based on  acres under measurement and number of years of data. **Measured using the National Milk Producers Federation’s Farmers Assuring Responsible Management (FARM) Environmental Stewardship module (formerly   called FarmSmart). ","['SDG_9', 'SDG_15']",,"['SDG_15', 'SDG_9']",0.8519
5518,page 72 of ../pdf/generalmills.pdf,"(64.00440216064453, 299.263916015625, 708.6298828125, 324.80059814453125)",30,Commitment: Sustainably source 100% of our 10 priority ingredients by 2020 Progress: 100% of these raw materials were sustainably sourced in fiscal 2020 We work with Quantis to calculate our  ,['SDG_9'],,['SDG_9'],0.6597
5678,page 75 of ../pdf/generalmills.pdf,"(61.05999755859375, 399.1248779296875, 363.1976318359375, 448.1973571777344)",29,305-6 Emissions of ozone-depleting  substances (ODS) Ozone-depleting substances (ODS) are  most commonly used in small quantities  for closed-loop refrigeration systems  and occasional fumigation activities.  ODS emissions are strictly regulated. ,,,,0.0
5680,page 75 of ../pdf/generalmills.pdf,"(218.55999755859375, 454.10736083984375, 371.0650329589844, 523.1748046875)",38,"Air emissions primarily include particulate  matter and organic compounds from  ingredient handling, cooking and drying,  as well as emissions associated with fuel  combustion. Our production facilities are  governed by applicable regulations as well  as our compliance management program. ",,,,0.5106
5684,page 75 of ../pdf/generalmills.pdf,"(408.530029296875, 139.5498809814453, 712.0174560546875, 228.61236572265625)",54,"306-1 Water discharge by quality   and destination We do not discharge untreated sanitary  wastewater to land or surface waters  at any of our locations. Wastewater  discharges primarily consist of organic  matter from ingredient handling, food  production and cleaning processes.  Our production facilities are governed  by applicable regulations as well as our  compliance management program. ","['SDG_6', 'SDG_9', 'SDG_12']",,"['SDG_6', 'SDG_9', 'SDG_12']",0.296
5688,page 75 of ../pdf/generalmills.pdf,"(408.530029296875, 294.5223693847656, 730.3092041015625, 343.5948486328125)",36,306-4 Transport of hazardous waste The quantity of hazardous waste produced  and shipped is insignificant relative to the  amount of solid waste generated at General  Mills. Hazardous waste shipping and disposal  is restricted by government regulations. ,,,,-0.9274
5689,page 75 of ../pdf/generalmills.pdf,"(408.530029296875, 349.5123596191406, 704.03759765625, 398.5848388671875)",33,306-5 Water bodies affected by  water discharges and/or runoff No water bodies are significantly  affected by company discharges. Our  production facilities are governed by  applicable regulations as well as our  compliance management program. ,,,,-0.3182
5759,page 77 of ../pdf/generalmills.pdf,"(61.06004333496094, 164.1423797607422, 274.83929443359375, 203.21737670898438)",23,"FP2 Percentage of purchased volume which is  verified as being in accordance with credible,  internationally recognized responsible production  standards, broken down by standard. ",,,,-0.2023
5762,page 77 of ../pdf/generalmills.pdf,"(61.06004333496094, 224.13487243652344, 278.2151184082031, 273.2073669433594)",35,"FP4 Nature, scope and effectiveness of any programs  and practices that promote access to healthy  lifestyles; the prevention of chronic disease; access  to healthy, nutritious and affordable food; and  improved welfare for communities in need. ",,,,0.8779
5765,page 77 of ../pdf/generalmills.pdf,"(61.06004333496094, 294.1248779296875, 270.4000549316406, 333.1998596191406)",23,FP5 Percentage of production volume manufactured  in sites certified by an independent third party  according to internationally recognized food  safety management system standards. ,,,,0.6705
5767,page 77 of ../pdf/generalmills.pdf,"(61.06004333496094, 339.11737060546875, 277.28509521484375, 368.1948547363281)",24,"FP6 Percentage of total sales volume of consumer  products, by product category, that are lowered in  saturated fat, trans fats, sodium and added sugars. ",,,,-0.128
5769,page 77 of ../pdf/generalmills.pdf,"(61.06004333496094, 374.11236572265625, 289.9901428222656, 413.1873474121094)",26,"FP7 Percentage of total sales volume of consumer  products, by product category, that contain increased  nutritious ingredients like fiber, vitamins, minerals,  phytochemicals or functional food additives. ",,,,0.5574
5778,page 77 of ../pdf/generalmills.pdf,"(584.030029296875, 139.54237365722656, 721.7825317382812, 198.61236572265625)",35,"General Mills does not raise or process  animals in its production operations.  Meat that is used in our products  is processed by our suppliers. For  information on our approach to  animal welfare, see our policy. ",,,,0.0
5781,page 77 of ../pdf/generalmills.pdf,"(584.030029296875, 219.92738342285156, 702.86767578125, 259.00238037109375)",21,"General Mills does not physically  alter animals or use anaesthetics.  For information on our approach  to animal welfare, see our policy. ",,,,0.0
5783,page 77 of ../pdf/generalmills.pdf,"(584.030029296875, 264.9123840332031, 733.1235961914062, 303.98736572265625)",20,"Planet  General Mills does not raise or process  animals. For information on our approach  to animal welfare, see our policy. ",,,,0.0
5787,page 77 of ../pdf/generalmills.pdf,"(408.530029296875, 370.29486083984375, 562.2200317382812, 439.3623352050781)",29,"FP13 Total number of incidents of  noncompliance with laws and  regulations, and adherence with  voluntary standards related to  transportation, handling, and  slaughter practices for live  terrestrial and aquatic animals. ",,,,0.0772
5827,page 79 of ../pdf/generalmills.pdf,"(61.2599983215332, 97.14488983154297, 731.3754272460938, 124.22738647460938)",71,"The Sustainability Accounting Standards Board (SASB) is an independent, standards-setting organization that promotes disclosure of material sustainability information to meet investor  needs. This table references the Standard for the Processed Foods industry as defined by SASB’s Sustainable Industry Classification System (SICS) and identifies how General Mills  addresses each topic. Note that some responses may not be fully aligned with SASB’s definition, but represent the content most closely aligned with that indicator.  ","['SDG_9', 'SDG_12']",,"['SDG_9', 'SDG_12']",0.1779
5829,page 79 of ../pdf/generalmills.pdf,"(61.2599983215332, 150.3686981201172, 721.4606323242188, 168.95370483398438)",25,"Energy Management FB-PF-130a.1 Total energy usage in FY20 for our owned production facilities was 9,820,000 gigajoules (GJ); 25% renewable electricity sourced for  our global operations. ",,['SDG_7'],['SDG_7'],0.4939
5830,page 79 of ../pdf/generalmills.pdf,"(61.25999450683594, 175.5161895751953, 717.7864990234375, 194.1011962890625)",31,"Water Management FB-PF-140a.1 Total water withdrawn in FY20 in our owned production facilities was 14,211,000 cubic meters; approximately 5% of our withdrawals  were from water-stressed areas. See CDP Water for details. ",,,,0.0
5832,page 79 of ../pdf/generalmills.pdf,"(146.75999450683594, 216.3086700439453, 700.9425048828125, 244.39617919921875)",49,"FB-PF-140a.3 Water issues are local, so we take a risk-based approach to address risks in priority watersheds across our global supply chain.   Our goal is to champion the activation of water stewardship plans for the company’s most material and at-risk watersheds.   See Water stewardship and CDP Water for details.  ",,,,0.4215
5833,page 79 of ../pdf/generalmills.pdf,"(61.260009765625, 250.9586639404297, 690.697509765625, 269.5436706542969)",24,Food Safety FB-PF-250a.1 96% of General Mills owned production facilities were Global Food Safety Initiative (GFSI) certified in FY20; there were zero   critical nonconformances. ,,,,0.5106
5834,page 79 of ../pdf/generalmills.pdf,"(146.760009765625, 276.1061706542969, 714.73388671875, 294.691162109375)",27,"FB-PF-250a.2 94% of our global co-production sites, 71.8% of our global ingredient suppliers and 92.9% of our North American ingredient vendor  sites were GFSI certified in FY20. ",,,,0.0
5837,page 79 of ../pdf/generalmills.pdf,"(61.260009765625, 332.54364013671875, 731.279296875, 360.6311340332031)",60,"Health & Nutrition FB-PF-260a.2 In FY19, we launched a new global health reporting system focused on Nutrition-Forward Foods that leverages established, transparent  nutrition criteria grounded in regulations and dietary guidance and measures across our global portfolio. Our core belief about nutrient  density and the nourishing power of food groups informs our internal criteria for Nutrition-Forward Foods. See Nutrition for details. ",,,,0.4767
5839,page 79 of ../pdf/generalmills.pdf,"(61.260009765625, 382.8386535644531, 718.5679931640625, 410.9261474609375)",56,Product Labeling  & Marketing FB-PF-270a.2 We will continue to voluntarily disclose the presence of bioengineered ingredients (GMOs) on our U.S. packages under the National  Bioengineered Food Disclosure Standard for all applicable FDA and USDA regulated products.  Almost all of our applicable product  labels already disclose this information and we will be in full compliance by 2022. ,,,,0.0
5840,page 79 of ../pdf/generalmills.pdf,"(146.760009765625, 417.4886779785156, 704.2055053710938, 436.07366943359375)",39,"FB-PF-270a.3 General Mills fully complies with all requirements of CFBAI and locally applicable programs. We are not aware of any instance of  noncompliance by General Mills in the past several years, and CFBAI has confirmed this in its reports. ",,,,0.0
5841,page 79 of ../pdf/generalmills.pdf,"(61.260009765625, 442.63616943359375, 696.087646484375, 461.2211608886719)",37,"Packaging Lifecycle  Management FB-PF-410a.2 We continually work to reduce the environmental impact of packaging by increasing use of recycled and recyclable materials,  innovating to make our materials better, and leading through external collaboration. See Packaging for details. ",['SDG_13'],,['SDG_13'],0.4404
5842,page 79 of ../pdf/generalmills.pdf,"(146.760009765625, 467.7836608886719, 643.4098510742188, 476.86614990234375)",20,"FB-PF-410a.1 In FY20, 88% of our U.S. packaging and 72% of our Europe and Australia packaging was recyclable (by weight). ",,,,0.0
5844,page 79 of ../pdf/generalmills.pdf,"(146.760009765625, 483.4361877441406, 730.3639526367188, 502.02117919921875)",27,"FB-PF-430a.1 In FY20, 100% of our 10 priority ingredients were sustainably sourced. This represents about 40% of our annual raw material purchases.  See Sustainable sourcing for details.  ",['SDG_9'],,['SDG_9'],0.0
5845,page 79 of ../pdf/generalmills.pdf,"(146.760009765625, 508.5836486816406, 723.7424926757812, 527.168701171875)",26,"FB-PF-430a.2 In FY20, 45 of our owned locations and co-packers were audited, and one Tier 1 supplier was audited. See Supply chain responsibility  for additional details. ",,,,0.0
5846,page 79 of ../pdf/generalmills.pdf,"(61.260009765625, 533.7311401367188, 713.3250122070312, 552.316162109375)",37,"Ingredient Sourcing FB-PF-440a.1 Our footprint consists of approximately 60 key ingredient and manufacturing watersheds that are the most critical for operations.   Of those, 10 are prioritized as high risk. See Water stewardship and CDP Water for details. ",['SDG_12'],,['SDG_12'],-0.5709
5847,page 79 of ../pdf/generalmills.pdf,"(146.760009765625, 558.878662109375, 723.7274169921875, 577.4636840820312)",40,"FB-PF-440a.2 Our goal to sustainably source 10 priority ingredients by 2020 includes cocoa, vanilla, oats, U.S sugar beets, U.S. wheat, U.S. corn (dry  milled), U.S dairy (raw fluid milk), fiber packaging, sugarcane and palm oil. See Sustainable sourcing for details.  ",['SDG_9'],,['SDG_9'],0.0
